date,throughput_tpd,solids_tpd_est,water_m3d_est,slurry_m3d_est,rt_hours_est,nacn_input_tpd,specific_nacn_kgpt,nacn_solution_tpd_30pct,cu_ppm_tk_8_s,cu_sol_tk8_gpd_est,cu_solution_fraction_pct_est,free_cn_out_kgd_est,wad_cn_out_kgd_est,complexed_cn_out_kgd_est,free_cn_accountability_pct,wad_cn_accountability_pct,complexed_cn_accountability_pct,free_cn_inventory_t_est,wad_cn_inventory_t_est,complexed_cn_inventory_t_est,au_feed_gpd,au_tail_gpd,au_extracted_gpd,au_recovery_calc_pct,ag_feed_gpd,ag_tail_gpd,ag_extracted_gpd,ag_recovery_calc_pct,cu_feed_gpd,flag_high_cu_solution_fraction,flag_high_wad_accountability,flag_high_specific_nacn,flag_high_rt,flag_low_rt,flag_count
2026-02-11,10261.784,10261.784,10261.784,14062.445,40.783,3.405,0.664,11.35,3089.833,31707203.808,137.922,7651.871,106756.765,99104.894,224.725,3135.294,2910.57,7.569,117.947,110.378,14326.117,5120.927,9205.19,64.255,512228.988,346409.289,165819.7,32.372,22989247.842,True,True,False,False,False,2
2026-02-12,5963.782,5963.782,5963.782,8172.59,70.174,3.405,2.474,11.35,3373.0,20115836.686,487.424,536.74,54866.794,54330.054,15.763,1611.36,1595.596,1.977,110.22,108.243,7012.503,3757.183,3255.32,46.422,301979.68,238551.28,63428.4,21.004,4126966.094,True,True,False,True,False,3
2026-02-13,12006.239,12006.239,12006.239,16452.995,34.857,26.16,4.448,87.2,3212.625,38571544.531,359.342,1824.948,110622.487,108797.539,6.976,422.869,415.893,2.655,101.629,98.973,15067.626,5647.896,9419.73,62.516,545567.288,328551.938,217015.35,39.778,10733934.953,True,True,False,False,False,2
2026-02-14,13184.426,13184.426,13184.426,18067.547,31.742,10.215,2.066,34.05,2924.25,38554558.315,469.603,3460.912,117094.185,113633.273,33.881,1146.296,1112.416,3.321,104.631,101.31,15516.699,4769.879,10746.82,69.26,561151.135,302458.935,258692.2,46.1,8210027.07,True,True,False,False,False,2
2026-02-15,13211.623,13211.623,13211.623,18104.816,31.677,6.81,1.753,22.7,2812.625,37159340.015,317.253,4539.844,116955.889,112416.045,66.664,1717.414,1650.75,4.0,100.752,96.752,16498.961,4875.401,11623.56,70.45,635561.811,344147.131,291414.68,45.852,11712827.584,True,True,False,False,False,2
2026-02-16,16288.701,16288.701,16288.701,22321.553,25.693,11.0,2.814,36.667,2720.625,44315447.158,196.025,2895.317,130391.052,127495.735,26.321,1185.373,1159.052,2.565,94.494,91.929,22835.646,8069.026,14766.62,64.665,748257.296,488486.196,259771.1,34.717,22607058.152,True,True,False,False,True,3
2026-02-17,15613.648,15613.648,15613.648,21396.48,26.804,13.62,2.899,45.4,2645.375,41303952.755,223.946,4188.361,123347.815,119159.454,30.752,905.637,874.886,3.12,94.109,90.99,22342.436,8226.416,14116.02,63.18,631084.858,374419.638,256665.22,40.67,18443710.445,True,True,False,False,False,2
2026-02-18,15403.847,15403.847,15403.847,21108.975,27.169,13.0,2.907,43.333,2708.375,41719393.306,236.731,2118.029,121382.312,119264.283,16.293,933.71,917.418,4.17,96.152,91.981,23758.965,7921.525,15837.44,66.659,711639.063,476537.263,235101.8,33.037,17623142.465,True,True,False,False,False,2
2026-02-19,12604.56,12604.56,12604.56,17272.916,33.203,23.0,3.169,76.667,2743.5,34580610.634,140.457,3017.217,106004.35,102987.134,13.118,460.888,447.77,3.267,97.63,94.363,21667.506,7490.656,14176.85,65.429,500471.974,306747.224,193724.75,38.708,24620134.399,True,True,False,False,False,2
2026-02-20,11666.284,11666.284,11666.284,15987.13,35.873,25.08,4.193,83.6,2774.25,32365189.219,205.787,1607.031,94555.234,92948.204,6.408,377.014,370.607,3.111,93.859,90.748,21368.036,6766.445,14601.591,68.334,472759.175,268324.539,204434.636,43.243,15727501.749,True,True,False,False,False,2
2026-02-21,10965.006,10965.006,10965.006,15026.119,38.167,27.24,4.969,90.8,2685.857,29450438.881,184.272,1931.407,87156.131,85224.724,7.09,319.956,312.866,2.448,90.207,87.76,19330.148,6596.108,12734.04,65.877,467032.686,298335.766,168696.92,36.121,15982078.145,True,True,True,False,False,3
2026-02-22,9873.265,9873.265,9873.265,13530.029,42.387,18.16,4.943,60.533,2680.5,26465285.492,107.723,1473.585,76962.097,75488.512,8.114,423.8,415.686,2.103,90.771,88.668,17771.439,6136.829,11634.61,65.468,411694.009,271029.609,140664.4,34.167,24567821.701,True,True,True,False,False,3
2026-02-23,3999.813,3999.813,3999.813,5481.226,104.631,10.215,5.108,34.05,2793.5,11173478.733,78.524,563.974,32188.498,31624.525,5.521,315.11,309.589,1.632,95.196,93.563,7098.76,2768.7,4330.06,60.997,148923.584,102654.754,46268.83,31.069,14229393.398,True,True,True,True,False,4
2026-02-24,10939.752,10939.752,10939.752,14991.512,38.255,34.08,4.798,113.6,3123.143,34166408.005,104.808,879.869,92233.048,91353.18,2.582,270.637,268.055,3.337,108.448,105.111,17552.908,7565.427,9987.481,56.899,420982.533,290442.011,130540.522,31.009,32599159.227,True,True,False,False,False,2
2026-02-25,12589.019,12589.019,12589.019,17251.619,33.243,27.0,3.671,90.0,3204.75,40344659.602,223.443,2149.575,114339.768,112190.193,7.961,423.481,415.519,2.681,105.9,103.219,20065.634,8152.684,11912.95,59.37,476914.217,328147.877,148766.34,31.194,18055868.756,True,True,False,False,False,2
2026-02-26,12516.172,12516.172,12516.172,17151.791,33.437,28.215,4.703,94.05,3252.0,40702590.694,235.145,2173.12,114397.81,112224.69,7.702,405.45,397.748,3.156,110.412,107.256,17010.645,6422.605,10588.04,62.244,474814.96,350452.81,124362.15,26.192,17309552.632,True,True,False,False,False,2
2026-02-27,9547.879,9547.879,9547.879,13084.13,43.832,30.645,4.279,102.15,3227.857,30819189.429,258.944,1876.84,88945.313,87068.473,6.124,290.244,284.12,3.655,115.281,111.626,13269.632,5193.512,8076.12,60.862,431624.512,278637.802,152986.71,35.444,11901867.955,True,True,False,False,False,2
2026-02-28,13937.184,13937.184,13937.184,19099.104,30.028,20.43,4.398,68.1,3173.75,44233136.768,125.064,2069.672,125434.653,123364.982,10.131,613.973,603.842,2.639,109.335,106.696,18447.033,6149.553,12297.48,66.664,696487.628,431479.628,265008.0,38.049,35368406.325,True,True,False,False,False,2
2026-03-01,14016.83,14016.83,14016.83,19208.249,29.857,40.777,5.095,135.923,3616.25,50688362.572,300.567,3371.048,150348.026,146976.978,8.267,368.708,360.441,4.893,133.638,128.746,16648.537,5396.747,11251.79,67.584,685207.821,462608.821,222599.0,32.486,16864250.097,True,True,True,False,False,3
2026-03-02,12380.19,12380.19,12380.19,16965.445,33.804,18.89,4.093,62.967,4153.429,51420234.035,291.004,2456.583,149428.891,146972.308,13.005,791.048,778.043,2.579,140.466,137.886,13233.584,4700.024,8533.56,64.484,508385.471,299422.651,208962.82,41.103,17669943.993,True,True,False,False,False,2
2026-03-03,10524.036,10524.036,10524.036,14421.826,39.766,29.105,4.707,97.017,3869.5,40722755.367,280.771,7414.183,133129.049,125714.866,25.474,457.41,431.936,11.916,151.168,139.252,12277.453,4369.393,7908.06,64.411,426972.28,250483.7,176488.58,41.335,14503888.685,True,True,False,False,False,2
2026-03-04,12874.582,12874.582,12874.582,17642.945,32.506,20.43,3.174,68.1,3855.375,49636339.651,284.752,3764.206,150648.697,146884.491,18.425,737.39,718.965,2.732,128.101,125.369,16143.348,6310.128,9833.22,60.912,469805.081,237625.631,232179.45,49.42,17431423.794,True,True,False,False,False,2
2026-03-05,12835.73,12835.73,12835.73,17589.703,32.605,10.215,3.183,34.05,3834.143,49214020.579,298.546,1487.111,137984.092,136496.981,14.558,1350.799,1336.241,2.211,128.296,126.085,19128.324,6723.484,12404.84,64.851,489981.598,210844.948,279136.65,56.969,16484573.358,True,True,False,False,False,2
2026-03-06,11911.052,11911.052,11911.052,16322.553,35.136,19.215,5.234,64.05,3810.714,45389615.633,195.73,949.481,124334.366,123384.885,4.941,647.069,642.128,2.224,122.429,120.205,16584.834,5768.774,10816.06,65.217,416664.76,173518.86,243145.9,58.355,23189882.687,True,True,True,False,False,3
2026-03-07,11716.792,11716.792,11716.792,16056.344,35.718,32.7,6.569,109.0,3791.625,44425681.088,320.509,1549.546,125442.903,123893.358,4.739,383.617,378.879,2.728,134.829,132.101,15992.844,6044.944,9947.9,62.202,424270.342,201344.662,222925.68,52.543,13860961.904,True,True,True,False,False,3
2026-03-08,13407.825,13407.825,13407.825,18373.686,31.213,27.675,3.556,92.25,3873.125,51930182.978,206.389,3950.28,155954.795,152004.514,14.274,563.522,549.248,4.852,135.887,131.035,15469.863,6703.913,8765.95,56.665,468578.26,261100.01,207478.25,44.278,25161321.556,True,True,False,False,False,2
2026-03-09,14671.486,14671.486,14671.486,20105.37,28.525,21.35,3.002,71.167,3504.875,51421726.247,204.399,3693.547,154435.735,150742.188,17.3,723.352,706.052,3.179,119.969,116.791,20317.053,8225.493,12091.56,59.514,566677.313,309047.263,257630.05,45.463,25157520.859,True,True,False,False,False,2
2026-03-10,14550.074,14550.074,14550.074,19938.99,28.763,22.7,3.9,75.667,3421.5,49783078.191,187.003,4826.987,151539.021,146712.034,21.264,667.573,646.309,3.127,114.992,111.865,21327.052,8281.692,13045.36,61.168,642347.648,392851.998,249495.65,38.841,26621506.956,True,True,False,False,False,2
2026-03-11,8884.481,8884.481,8884.481,12175.03,47.105,22.7,5.116,75.667,3119.0,27710696.551,184.19,3065.146,84313.726,81248.58,13.503,371.426,357.923,7.129,113.877,106.749,12771.836,3998.016,8773.82,68.697,441760.504,232465.114,209295.39,47.378,15044639.563,True,True,True,False,False,3
2026-03-12,13870.164,13870.164,13870.164,19007.262,30.173,9.08,2.046,30.267,2989.0,41457920.196,156.043,7562.363,134349.876,126787.513,83.286,1479.624,1396.338,4.878,105.46,100.582,17489.219,7374.469,10114.75,57.834,527550.579,297366.409,230184.17,43.633,26568348.678,True,True,False,False,False,2
2026-03-13,9967.481,9967.481,9967.481,13659.14,41.987,27.24,4.555,90.8,3151.625,31413761.046,240.032,2737.319,94765.822,92028.502,10.049,347.892,337.843,4.284,117.105,112.822,14167.685,5282.765,8884.92,62.713,447426.337,289056.937,158369.4,35.396,13087302.028,True,True,False,False,False,2
