date,cu_regime,guidance_status_v2,throughput_tpd,cu_solution_ppm_avg,specific_nacn_kgpt,free_cn_ppm_avg,complexed_cn_gpl_avg,recovery_au_pct,analogue_count,analog_specific_p25,analog_specific_p50,analog_specific_p75,analog_free_cn_p50,analog_complexed_p50,analog_recovery_p50
2025-03-08,Low Cu,Normal,7455.1612000000005,618.3125,1.0730820951262596,694.8125,2.4464375,78.57903333720732,20,0.7693020040556888,1.28300709946777,1.6235872410178822,570.84375,2.6562745535714285,79.7031181041555
2025-03-09,Low Cu,Normal,9710.6245,625.7083333333334,0.8238399085455318,587.4583333333333,2.4558750000000003,70.49315009967431,20,0.930092707333972,1.233974487564118,1.5536318819032708,570.84375,2.59934375,79.7031181041555
2025-03-10,Low Cu,Normal,12821.0813,595.25,0.9359584982898439,605.59375,2.37315625,79.76207189280072,20,0.75365457203269,1.0760316422009926,1.3635679160843721,624.3125,2.510078125,79.3281490715401
2025-03-11,Low Cu,Normal,15429.0503,634.125,0.5185024252594471,467.375,2.4295,79.49258067757182,20,0.75365457203269,1.0345784357777041,1.3192591345936164,614.328125,2.4851510416666667,79.3281490715401
2025-03-12,Low Cu,Normal,15511.206100000001,720.8125,1.4827989423723793,390.25,2.6738125,79.24681736901762,20,0.75365457203269,1.0345784357777041,1.3192591345936164,570.84375,2.5047604166666666,79.44642134228127
2025-03-13,Low Cu,Normal,14831.9878,723.46875,1.8203898468686712,579.75,2.7286875000000004,75.13402485598594,20,0.9079288508537658,1.143834956313467,1.4961019888026397,596.5260416666666,2.6214151785714286,79.3281490715401
2025-03-14,Low Cu,Normal,4411.575400000001,755.25,2.7201167183949746,632.875,2.840875,77.21496136924792,20,0.9682939312101069,1.28300709946777,1.7112473622719673,596.5260416666666,2.6562745535714285,79.3281490715401
2025-03-15,Low Cu,Normal,3944.756708574,787.25,0.7605031746265735,522.5,2.9525000000000006,75.4275561283754,20,0.9682939312101069,1.28300709946777,1.7171392581660143,596.5260416666666,2.681484375,79.25142675255354
2025-03-16,Low Cu,Normal,11330.889165840208,916.0625,0.2647629816240943,462.3125,3.2833125,83.15855512062453,20,0.813668332105475,1.0760316422009926,1.3635679160843721,564.40625,2.4678541666666667,79.25142675255354
2025-03-17,Medium Cu,Normal,12624.925169116295,1004.6875,1.7746639841326108,652.09375,3.659156249999999,78.40522892705522,20,1.2398205117845227,1.371888681510697,2.0517363030318174,551.765625,4.15125,78.26155475945123
2025-03-18,Medium Cu,Normal,14049.779199137507,1044.5625,1.2117628155355735,486.34375,3.8355312500000003,73.90388887755113,20,1.1709673049453158,1.3525642222443381,1.7634284467106054,480.828125,4.13578125,78.21510831202613
2025-03-19,Low Cu,Normal,13536.353538106614,888.09375,1.0940908094863142,1082.34375,3.4010937500000002,75.92406532981829,20,0.813668332105475,1.1661711734516436,1.6235872410178822,624.3125,2.654296875,79.44642134228127
2025-03-20,Low Cu,Normal,14084.945340304006,817.40625,0.49698453425797345,928.0625,3.2363124999999995,83.27813774855808,20,0.6306477515250573,0.9875735926396716,1.2904320822429474,633.0,2.510078125,79.44642134228127
2025-03-21,Low Cu,Normal,14175.49815380774,785.9375,0.4938098064736935,587.21875,3.06496875,81.61445646638575,20,0.5249645313966267,0.9575154535700192,1.3192591345936164,583.6041666666666,2.510078125,79.44642134228127
2025-03-22,Low Cu,Normal,14746.068794234192,713.65625,0.8137762116430705,426.90625,2.75715625,78.44052509611645,20,0.6284937161459974,0.9875735926396716,1.3192591345936164,583.484375,2.55446875,79.44642134228127
2025-03-23,Low Cu,Normal,10397.77543899655,700.3333333333334,0.7693953429688658,461.4583333333333,2.622291666666667,81.21884842273995,20,0.5123292705630087,0.9875735926396716,1.3260523537790614,570.734375,2.6486026785714287,79.3281490715401
2025-03-24,Low Cu,Normal,12713.533492901339,673.28125,1.0712993368527162,452.5,2.4384375,83.70498107612573,20,0.7066721135415112,1.037527982852437,1.4961019888026397,567.0,2.689953125,79.44642134228127
2025-03-25,Low Cu,Normal,13796.101779566257,662.78125,0.9872353957385931,454.125,2.4874375,78.37247218677892,20,0.8026809944745192,1.0336870566409324,1.4086604158236251,567.0,2.6486026785714287,79.44642134228127
2025-03-26,Low Cu,Normal,13893.652574176562,674.21875,1.633839616962307,397.46875,2.5153437500000004,82.51089046724994,20,0.7797140378311946,0.9831539022943938,1.3192591345936164,497.89583333333337,2.55446875,79.3281490715401
2025-03-27,Low Cu,Normal,11635.259649896509,730.75,1.755869711096797,508.625,2.761875,80.60002751331155,20,0.9402642837740288,1.1691207205263765,1.5536318819032708,550.03125,2.6486026785714287,79.7031181041555
2025-03-28,Low Cu,Normal,12348.484799169957,741.21875,1.5524171841138414,548.65625,2.87509375,82.89612973478305,20,0.9744161713764058,1.1691207205263765,1.6438380352738151,583.59375,2.6486026785714287,79.44642134228127
2025-03-29,Low Cu,Normal,8816.2657,704.375,2.188568341355683,743.0625,2.8285,84.42413811079263,20,0.9402642837740288,1.0760316422009926,1.7719997450397655,583.59375,2.708458333333333,79.22377298599838
2025-03-30,Low Cu,Normal,13566.1328,696.75,0.9203064855741351,647.21875,2.8434062499999997,83.61161892415379,20,0.7169908084038399,0.9831539022943938,1.4086604158236251,583.484375,2.6013214285714286,79.25142675255354
2025-03-31,Low Cu,Normal,13311.8634,715.3125,0.9378852249941206,536.40625,2.89640625,82.66655076922775,20,0.7797140378311946,0.9575154535700192,1.3260523537790614,523.5625,2.622842261904762,79.25142675255354
2025-04-01,Low Cu,Normal,13525.0291,702.375,1.1748588400449356,696.625,2.8599375,84.07884389508081,20,0.7169908084038399,0.9369218616419823,1.2904320822429474,587.3385416666666,2.6350000000000002,79.44642134228127
2025-04-02,Low Cu,Normal,15736.9817,704.5,1.2260928027894955,790.4375,2.9355,84.46529554983584,20,0.5249645313966267,0.9281324919319895,1.2213316054576633,596.40625,2.5225156250000005,80.84416827132036
2025-04-03,Low Cu,Normal,12210.6666,696.9285714285714,0.7436121464490726,684.3214285714287,2.89925,85.14990668531553,20,0.5249645313966267,0.8188080600943011,1.2343846650363786,587.3385416666666,2.4731718750000002,80.72180876351017
2025-04-04,Low Cu,Normal,15332.636,631.96875,0.5922008453080083,613.5625,2.624875,84.80245341434679,20,0.6894887515307261,0.9584788169221576,1.2836388630575024,568.140625,2.55446875,79.97850307268106
2025-04-05,Low Cu,Normal,12030.0015,590.4642857142858,1.037821981983959,482.3571428571429,2.4679999999999995,83.22946437186141,20,0.6469183211581377,0.8188080600943011,1.2213316054576633,542.734375,2.5225156250000005,80.4863509082501
2025-04-06,Low Cu,Normal,15298.2236,533.65625,0.8161078257478208,620.3125,2.28625,84.2854365641902,20,0.5759302756749278,0.8748673549664572,1.2343846650363786,596.40625,2.5029062500000006,80.84416827132036
2025-04-07,Low Cu,Normal,14136.8051,519.40625,1.0437294633141685,779.90625,2.27978125,86.97724728480924,20,0.5759302756749278,0.8720731970598334,1.1142828171259695,643.609375,2.689953125,80.43039210782148
2025-04-08,Low Cu,Normal,13985.7729,504.6875,0.9738467868300651,616.0,2.1974375,83.81779397594387,20,0.7354154134159803,0.9281324919319895,1.1959591929779585,596.5260416666666,2.55446875,80.90469535947358
2025-04-09,Low Cu,Normal,12055.8108,510.625,1.2238911380394257,533.15625,2.1671562499999997,85.74595954472204,20,0.5327467958546722,0.7984649072141874,1.0805386673257713,568.140625,2.4851510416666667,81.56567892728646
2025-04-10,Low Cu,Normal,8329.712599999999,494.625,1.6351104358630575,635.40625,2.13490625,82.13208002013326,20,0.8102287671513653,0.9764595978401298,1.102950601968028,636.65625,2.689953125,81.41665244456286
2025-04-11,Low Cu,Normal,2251.1445,469.5,2.5209399041243246,880.75,2.1505,88.91932147186166,20,0.9402642837740288,1.1928675682171193,1.7778916409338126,605.2604166666666,2.708458333333333,80.05879452919488
2025-04-14,Low Cu,Normal,11734.6284,484.0,1.2573896247110814,769.28125,2.1775937499999993,82.3755807250577,20,0.8961898413169842,1.0584057792202142,1.4260649762589905,637.921875,2.71146875,81.8732682432595
2025-04-15,Low Cu,Normal,14333.7205,494.5,0.4751034457522735,666.75,2.2116875,85.6878158342691,20,0.9334905401391242,1.0751402630642208,1.5137227426124897,567.0,2.689953125,80.15327455481545
2025-04-16,Low Cu,Normal,13704.738299999999,500.0,0.57972650232949,638.40625,2.2528437499999994,83.33942003427983,20,0.8061205594286289,0.9558660059120929,1.0976121604298832,614.78125,2.55446875,79.93684337493511
2025-04-17,Low Cu,Normal,14500.0471,501.6875,1.017582901506575,533.78125,2.20934375,83.60259091299793,20,0.7354154134159803,0.9558660059120929,1.0976121604298832,596.40625,2.501390625,80.90469535947358
2025-04-18,Low Cu,Normal,12436.259,498.34375,0.6388577143657108,497.9375,2.0495625000000004,83.1656192383404,20,0.7250967185536514,0.9558660059120929,1.0481117838069005,535.09375,2.501390625,80.70689133765069
2025-04-19,Low Cu,Normal,10491.0025,561.40625,1.406443283184805,412.5,2.1575,80.64397969240865,20,0.974897853052475,1.2408063936017242,1.7719997450397655,567.0,2.741986607142857,81.1922817415988
2025-04-20,Low Cu,Normal,2994.8347,641.125,1.1369575756551773,237.875,2.253375,88.1168714649473,20,1.0524931967468243,1.4794302336493232,2.048311685114831,551.453125,2.6588214285714282,80.9314140575743
2025-04-21,Low Cu,Normal,4167.724,666.3,1.0893235732500521,337.85,2.34715,83.55355225665019,20,0.7055248344915597,0.9369218616419823,1.3885253646094613,497.09375,2.5688177083333334,81.67546422143661
2025-04-22,Low Cu,Normal,6041.288,738.6999999999999,2.066612285327235,488.35,2.6466499999999997,80.64780907953609,20,0.7523141829366408,0.9558660059120929,1.2257702889033035,529.453125,2.5510625,81.67546422143661
2025-04-23,Low Cu,Normal,11184.029999999999,841.625,1.420775874170581,309.5625,2.853875,79.72836613244509,20,0.6585825384225633,0.9369218616419823,1.1484295661815258,485.35357142857146,2.4619375,81.06470870072093
2025-04-24,Low Cu,Normal,9194.802099999999,835.25,3.4563005983565436,635.1785714285713,2.9987500000000007,81.0793957127767,20,0.7120997758438438,0.8798992034176878,1.2124893270232628,568.140625,2.4511562500000004,81.21373518344454
2025-04-25,Low Cu,Normal,13004.0636,788.0,1.2219257371211258,950.25,2.943678571428572,79.12251668880633,20,0.5890822595633787,0.9549026425599545,1.2130397432107805,643.390625,2.55446875,82.255170921775
2025-04-26,Low Cu,Normal,13661.7228,760.09375,0.9138671734724408,793.1875,2.8655625000000002,80.24769766071822,20,0.7732682387012463,0.9369218616419823,1.1866255643139831,643.828125,2.510078125,82.97234425889292
2025-04-27,Low Cu,Normal,13618.7073,814.46875,0.6667299472689305,509.0625,2.9762500000000003,82.2991723053314,20,0.6585825384225633,0.8760331620188324,1.2457102167381384,531.0989583333334,2.412125,81.56567892728646
2025-04-28,Low Cu,Normal,13079.5797,873.8125,0.6942119095768804,432.3125,3.13675,79.54644417605061,20,0.573776240295868,0.7984649072141874,1.2124893270232628,518.7395833333334,2.4739166666666663,81.56567892728646
2025-04-29,Medium Cu,Normal,5328.1866,943.6666666666667,1.065090325477715,321.6666666666667,3.265,77.50422303709004,20,1.1610407889777583,1.546377682188003,2.0580322117414305,459.203125,4.065140625,78.97039762170198
2025-04-30,Medium Cu,Normal,7993.2357999999995,966.5416666666665,1.135960482987378,290.7916666666667,3.203791666666666,73.83555565471936,20,0.9802816640644694,1.4013037510428776,1.7743620671796165,417.25,4.065140625,78.63858605655331
2025-05-01,Low Cu,Normal,7358.5181999999995,913.375,2.6221311785299384,528.4375,3.2390625,74.99396940512024,20,0.687341418999893,0.8798992034176878,1.3727749912168405,502.65625,2.4739166666666663,80.84416827132036
2025-05-02,Low Cu,Normal,4161.9886,887.9375,4.0905926556358185,673.875,3.219875,76.01836904619475,20,0.739645911803515,1.0812028341881559,1.8996211441654534,528.4270833333334,2.5632416666666664,80.2049404861684
2025-05-03,Low Cu,Normal,5786.0626999999995,808.6875,1.3731271871630428,774.3125,3.0181875,71.00519328643169,20,0.803782968021417,1.1556246551855889,2.0364956612347727,634.0267857142857,2.7675624999999995,80.44775337012715
2025-05-04,Low Cu,Normal,11009.1003,759.65625,0.30928957927651907,863.53125,2.9008437500000004,75.91945892398515,20,0.813668332105475,1.0087881250721167,1.2307917090186147,670.2857142857143,2.7113281249999996,81.34692608958122
2025-05-05,Low Cu,Normal,4127.5761999999995,761.6666666666667,0.5499595622244358,709.1666666666667,2.904166666666667,84.90305952421906,20,0.9918241845344102,1.6549884849680616,2.0784283092072933,605.2604166666666,2.708458333333333,80.62391829642382
2025-05-06,Low Cu,Normal,9335.3194,767.6875,0.9726501698485003,554.28125,2.87603125,80.41261965618543,20,0.743728994043882,0.9764595978401298,1.2996391573754158,561.8125,2.622842261904762,81.14912206775833
2025-05-07,Low Cu,Normal,13092.0064,796.34375,1.1270235859340856,404.96875,2.85378125,76.26390757554833,20,0.6271934971012851,0.9549026425599545,1.1240509549010511,490.14732142857144,2.501390625,81.41665244456286
2025-05-08,Low Cu,Normal,12760.704,795.46875,2.3125683347877986,542.4375,2.9438125,76.01091890529585,20,0.687341418999893,0.8760331620188324,1.022642671625921,521.421875,2.55446875,81.95681438585856
2025-05-09,Low Cu,Normal,14524.74,795.625,1.2502805557965238,631.40625,3.01109375,74.21171807052367,20,0.6663368303954098,0.8760331620188324,1.2124893270232628,596.40625,2.4516093750000003,81.95681438585856
2025-05-10,Low Cu,Normal,12814.47,816.875,1.4405589930757965,495.40625,3.0033437500000004,76.34559683817182,20,0.6271934971012851,0.8748673549664572,1.1600827523948212,521.421875,2.55446875,80.70689133765069
2025-05-11,Low Cu,Normal,13439.429999999998,861.0,1.1823418106273853,427.25,3.1221250000000005,75.19664917592239,20,0.6663368303954098,0.9168453636271978,1.2769040910721245,503.5,2.5225156250000005,80.84416827132036
2025-05-12,Low Cu,Normal,13684.949999999999,870.34375,1.643411192587478,736.6875,3.2648750000000004,76.75728936155862,20,0.6663368303954098,0.9249128358811424,1.2229675035382184,628.484375,2.6020624999999997,81.21373518344454
2025-05-13,Low Cu,Normal,14596.349999999999,869.09375,0.8553508240073718,636.4375,3.2404375,79.75446696483256,20,0.7243915966540371,0.99571484416832,1.2525254797916496,618.15625,2.55446875,81.56567892728646
2025-05-14,Low Cu,Normal,14942.3498,910.75,0.987461824779393,369.90625,3.26478125,78.13175793595248,20,0.6271934971012851,1.0482820453911503,1.3260523537790614,461.88541666666663,2.622842261904762,79.44642134228127
2025-05-15,Medium Cu,Normal,9020.622800000001,961.3333333333334,1.2582279795581297,312.7083333333333,3.275208333333334,78.27186998322523,20,1.0510364214343644,1.4013037510428776,1.7743620671796165,381.4375,3.9008958333333332,78.63858605655331
2025-05-16,Medium Cu,Normal,12368.2594,1018.46875,1.376507352360349,301.5,3.480375,72.29042345020486,20,1.2499205272083431,1.546377682188003,1.7743620671796165,417.25,4.08690625,78.63858605655331
2025-05-17,Medium Cu,Normal,11880.1998,984.78125,2.006279389341583,371.59375,3.4259062499999997,70.27096840079146,20,1.221689331503131,1.406896944768594,1.763327807726274,406.578125,3.9943437499999996,78.39118696924695
2025-05-18,Low Cu,Normal,9736.694800000001,895.7142857142857,1.3988319732482526,536.4285714285714,3.259642857142857,77.34043865696044,20,0.8102287671513653,0.9732484783392827,1.4257216538968849,539.421875,2.84859375,81.14912206775833
2025-05-19,Low Cu,Normal,10213.448,842.15625,1.333535942024672,531.625,3.112125,77.33009919882161,20,0.6240749113566556,0.9916550860838709,1.3402052086378338,550.03125,2.689953125,80.39748088293648
2025-05-20,Low Cu,Normal,8501.4706,791.03125,1.2015568224161122,770.09375,3.0702187499999996,81.08036591077038,20,0.7671723008832927,1.3201449445915925,1.889582269467966,639.828125,2.740017857142857,80.35582118519054
2025-05-21,Low Cu,Normal,10873.9302,649.53125,1.1417215093030484,670.40625,2.5783437499999993,78.56167810804722,20,0.9266531423798623,1.1402690058459188,1.6438380352738151,583.59375,2.6925,80.39748088293648
2025-05-22,Low Cu,Normal,7498.9698,700.46875,1.7082346431105775,647.0625,2.7457499999999997,80.3453161498058,20,0.939404918064078,1.2541553847873126,1.823516479956919,605.25,2.740017857142857,81.14960716675517
2025-05-23,Low Cu,Normal,10559.2354,869.09375,1.2122089824799247,372.28125,3.13053125,78.38405680328306,20,0.9851946490164935,1.1030023876049055,1.4511189803999422,503.28125,2.706953125,79.63100516870486
2025-05-24,Medium Cu,Normal,11418.5218,994.09375,2.802464325986574,620.96875,3.6049687500000007,79.33243130752884,20,1.0510364214343644,1.2837639655944217,1.693229883562831,472.015625,3.9943437499999996,78.16247079791941
2025-05-25,Medium Cu,Normal,12916.6198,1090.59375,1.579360569241188,649.53125,3.93828125,67.8208281002188,20,1.1610407889777583,1.3344278367876048,1.8727025218068545,485.046875,4.08225,78.21510831202613
2025-05-26,Low Cu,Normal,13391.4886,872.0,2.119256555242111,1070.28125,3.40565625,75.79129032553192,20,0.5890822595633787,1.1179061593946813,1.4395842160637355,689.671875,2.7067083333333337,80.05879452919488
2025-05-27,Low Cu,Normal,14599.233,827.34375,0.7774381023989411,834.875,3.3057499999999997,76.3679668664902,20,0.8823545179646479,1.1179061593946813,1.3461388499286806,639.421875,2.689953125,79.7031181041555
2025-05-28,Low Cu,Normal,13993.191200000001,873.4375,0.32194228861819596,869.5625,3.4410625,72.76952778222568,20,0.9286638322373811,1.2304085370965698,1.6438380352738151,643.609375,2.741986607142857,79.7031181041555
2025-05-29,Low Cu,Normal,12120.836000000001,825.09375,0.5560672547669153,439.75,3.2489999999999997,79.2276212410461,20,0.9851946490164935,1.1030023876049055,1.360291704787453,496.671875,2.706953125,79.25142675255354
2025-05-30,Low Cu,Normal,2310.9506,842.75,0.9822797596798477,275.75,3.1742500000000002,80.46470525710274,20,0.7671723008832927,1.1692571990356448,1.7978290536647419,505.425,2.7505178571428566,80.49656261467095
2025-06-01,Low Cu,Normal,11750.7414,759.78125,0.5650707282180509,240.625,2.8649999999999998,71.13944316550285,20,0.9851946490164935,1.1030023876049055,1.4961019888026397,455.8482142857143,2.706953125,79.25142675255354
2025-06-02,Low Cu,Normal,11515.7456,745.5,0.5852855936657718,257.25,2.7721250000000004,79.06604429243185,20,0.7367609358180771,1.037527982852437,1.3134494458750525,435.421875,2.740017857142857,78.37826449503099
2025-06-03,Low Cu,Normal,5447.7164,778.8125,1.028871473559086,316.9375,2.8793125,87.41950163124159,20,0.5802318773038416,0.9891772680544982,1.4188685900367703,474.9041666666667,2.816258928571429,80.22846550343766
2025-06-11,Low Cu,Normal,4665.735,800.25,0.9580484103790722,691.7916666666666,3.1348750000000005,81.19201412506494,20,0.9926260222418235,1.2728724622522982,1.889582269467966,639.96875,2.8346875000000002,80.53236638520714
2025-06-13,Low Cu,Normal,7957.428,737.5416666666667,0.985242970467342,500.70833333333337,2.9676250000000004,79.01234635640773,20,0.9865681849166297,1.2068829024480183,1.7201434101071325,570.84375,2.8346875000000002,80.22846550343766
2025-06-15,Low Cu,Normal,12571.806,660.40625,0.6264016482596056,435.75,2.6520625,78.84683268001929,20,0.7770146455495355,0.9732484783392827,1.2364643512826021,503.5,2.80546875,80.08734577449307
2025-06-17,Low Cu,Normal,5145.389999999999,679.75,0.8687388128013621,229.4375,2.5968125,84.78864031343831,20,0.5802318773038416,0.9837613650735948,1.2358452236495716,448.6607142857143,2.8721562499999997,79.78646869542595
2025-06-19,Low Cu,Normal,13566.0,688.03125,1.6733008993070912,455.1875,2.6927499999999998,74.49063241230982,20,0.7770146455495355,0.9369218616419823,1.2927502118453742,536.4174107142858,2.80028125,80.93107706355198
2025-06-21,Low Cu,Normal,8898.327,793.5875000000001,1.3727299524955647,399.36249999999995,2.9053875,75.63443160220015,20,0.9334905401391242,1.2161242323780086,1.5730904970511455,545.546875,2.8569062499999998,80.53021436786076
2025-06-23,Medium Cu,Normal,10319.85,1039.642857142857,3.0795021245463836,486.0952380952381,3.7803333333333335,81.12629365829704,20,1.2582605881800721,1.546377682188003,2.2471119359287974,459.203125,4.104015625000001,79.20485705633408
2025-06-24,Medium Cu,Normal,12397.386,1364.8125,2.4718920585355653,328.4642857142857,4.149035714285715,77.04045788992379,20,1.2252797902078805,1.406896944768594,2.0064069222101972,406.578125,3.9943437499999996,78.16247079791941
2025-06-25,Medium Cu,Normal,10871.211,1522.0833333333333,0.41907842649728716,361.04166666666663,4.907083333333333,76.71286672541035,20,1.280072191990317,1.6174146982201778,2.2471119359287974,439.765625,4.08225,78.55397232774376
2025-06-26,Medium Cu,Normal,12696.806999999999,1499.125,1.9666361786864999,269.9375,4.564125,82.35914789734441,20,1.2500144005579754,1.546377682188003,1.8322659184818595,366.3177083333333,4.131392857142858,78.09951806003869
2025-06-27,Medium Cu,Normal,13402.239,1518.25,1.820591320599491,382.40625,4.76009375,84.22078086365889,20,1.2499205272083431,1.5374331095997786,2.0064069222101972,418.421875,4.134232142857142,78.20891724534451
2025-06-28,Medium Cu,Normal,10015.583999999999,1475.7500000000002,1.0982884273148725,343.375,4.732458333333334,86.13763640417437,20,1.221689331503131,1.546377682188003,2.2767932280220964,406.578125,4.065140625,79.1936521752014
2025-06-29,Medium Cu,Normal,4938.023999999999,1343.6666666666667,1.6200812308729162,408.6666666666667,4.282166666666667,81.81708476081695,20,1.089988901855583,1.6174146982201778,2.450073802162415,374.7083333333333,4.00084375,79.34363618866152
2025-06-30,Medium Cu,Normal,8714.217,1203.8,1.5147660426633855,494.1,3.8470500000000007,84.5128240837677,20,1.089988901855583,1.637775029036042,2.382848182255668,406.578125,4.08225,79.34363618866152
2025-07-01,Medium Cu,Normal,3871.1549999999997,1237.1875,2.970689626222665,438.3125,3.8985625,84.04694473659782,20,1.089988901855583,1.5470633059522867,2.450073802162415,406.578125,4.065140625,79.79416580164755
2025-07-03,Medium Cu,Normal,8471.967,1114.34375,3.2153099746493345,535.75,3.7348749999999997,60.809507010476935,20,1.1182429436099621,1.5674236367681509,1.9765469813502707,390.13020833333337,3.838846428571429,78.63858605655331
2025-07-04,Medium Cu,Normal,3067.854,1059.6666666666667,2.219792728076369,526.8333333333334,3.623166666666667,57.38616640770605,20,1.2276611054154418,1.7363101475172469,2.115792403121537,379.984375,3.838846428571429,78.63858605655331
2025-07-05,Medium Cu,Watch,5381.826,1225.85,4.6378311004480635,313.8,4.195200000000001,41.34307591955865,20,1.2276611054154418,1.7363101475172469,2.282817560691168,363.96875,3.838846428571429,78.20891724534451
2025-07-06,Medium Cu,Normal,12513.666,1159.09375,1.4512134173950304,588.84375,4.188031250000001,43.45352153052763,20,1.2500144005579754,1.774462706163948,2.093383863152621,377.0,4.121658482142857,78.20891724534451
2025-07-07,Medium Cu,Normal,12570.837,1073.28125,0.8126746055175165,656.3125,4.015874999999999,71.63081211236963,20,1.3385477185712198,1.7363101475172469,2.0064069222101972,377.0,4.150049107142857,78.20891724534451
2025-07-08,Medium Cu,Normal,12295.501,997.875,1.276076509611117,613.375,3.8369375,78.69187026015416,20,1.2315743241624262,1.4138797795598674,1.8571025351212431,471.578125,4.149513392857143,78.32450749733195
2025-07-09,Low Cu,Normal,13439.290500000001,916.40625,0.2433164161456291,928.5,3.6471250000000004,77.15238227713293,20,0.5665745184410391,0.9549026425599545,1.2229675035382184,722.8125,2.86275,79.97850307268106
2025-07-10,Low Cu,Normal,11710.8555,818.5625,0.17078171616070237,927.5,3.244375,80.18151673721022,20,0.5590410103116108,0.9764595978401298,1.2312593657851012,786.546875,2.8832031250000005,79.1570132623568
2025-07-11,Low Cu,Normal,2653.1005,704.375,0.0,823.125,2.816875,82.35319635890524,20,0.9762219223546538,1.267546382220392,1.889582269467966,641.234375,2.8698526785714287,81.48827504747551
2025-07-12,Low Cu,Normal,8119.8665,739.4000000000001,0.7881902984488722,435.35,2.8071499999999996,77.17732781730994,20,0.716698779386373,0.9837613650735948,1.2358452236495716,459.51488095238096,2.8626964285714287,79.68382549657949
2025-07-13,Low Cu,Normal,8890.5785,731.875,1.3609913010722532,412.0416666666667,2.7350416666666666,80.6795127756556,20,0.7505994846208695,1.1546826982807354,1.4257216538968849,488.88169642857144,2.8538281249999997,80.07049289431527
2025-07-14,Low Cu,Normal,11585.237,719.0714285714286,1.2602245426658083,355.4642857142857,2.659535714285714,82.73003958604598,20,0.687341418999893,1.0824227839590224,1.375937444346835,455.41666666666663,2.7460989583333335,80.54606621592052
2025-07-15,Low Cu,Normal,13415.678,734.875,1.0435551598659418,380.15625,2.7073437499999997,81.18202631157175,20,0.687341418999893,1.0824227839590224,1.2843620812240881,474.86607142857144,2.7083459821428573,80.1621058699947
2025-07-16,Low Cu,Normal,13469.5145,719.59375,0.8025530541579653,426.34375,2.6142812500000003,76.92372391657317,20,0.7312620872310245,1.0406885709249503,1.252766552513845,518.7395833333334,2.6557991071428573,81.04629764513683
2025-07-17,Low Cu,Normal,10540.62,721.71875,1.6151801317190069,540.90625,2.5845848214285714,78.89965136053905,20,0.6663368303954098,0.9552676974213105,1.4043179484788346,539.4330357142858,2.75296875,80.66159431744367
2025-07-18,Low Cu,Normal,8089.6425,812.84375,1.683634350961739,326.2455357142857,2.7543348214285714,78.98704303318674,20,0.9354476045227582,1.193624064299947,1.4693769385576874,461.88541666666663,2.64935625,80.07049289431527
2025-07-19,Low Cu,Normal,10587.83,849.09375,1.6079782164995093,338.75,2.9553125,79.35793569848896,20,0.8213239843199165,1.1030023876049055,1.4644220268302026,461.88541666666663,2.706935267857143,78.9433471968629
2025-07-20,Low Cu,Normal,11338.794,926.166875,1.5014824327878256,298.53125,3.12834375,76.09676281922579,20,0.8213239843199165,1.1030023876049055,1.6097786953043838,458.75,2.7557455357142855,78.9433471968629
2025-07-21,Medium Cu,Normal,2660.776,1007.3333333333333,3.839105584235577,356.75,3.27075,81.98238055884968,20,1.2182430914973155,1.8311291740076032,2.752063865510932,397.453125,4.00084375,81.17885461128515
2025-07-25,Medium Cu,Normal,3121.075,1078.6666666666667,0.0,224.16666666666666,3.3366666666666664,80.1242886950973,20,1.089988901855583,1.637775029036042,2.77000528179218,374.7083333333333,4.00084375,81.17885461128515
2025-07-26,Medium Cu,Normal,7337.147,926.71875,2.316976884884547,456.71875,3.21265625,83.26423905382228,20,1.2315743241624262,1.7363101475172469,2.0064069222101972,430.15625,3.833790178571429,78.20891724534451
2025-07-27,Low Cu,Normal,6583.324,891.125,2.2784842429143697,469.0,3.1547500000000004,83.44647038679541,20,0.9354476045227582,1.3859795802056478,1.779378834553113,512.34375,2.744688244047619,79.35770458281591
2025-07-28,Low Cu,Normal,7483.909,864.21875,1.4698201167331137,477.65625,3.1407812500000003,86.75390883714998,20,1.0479741138068197,1.4611291534792032,1.779378834553113,478.675,2.864953125,79.17248936583785
2025-07-29,Low Cu,Normal,7603.987,822.1875,1.3150995655305566,514.59375,3.0660312500000004,81.57835226633861,20,1.0852632037191041,1.5388991666163117,2.1195802747240187,508.39375,2.864953125,79.54315091546702
2025-07-30,Low Cu,Normal,6538.532999999999,768.3928571428571,1.4383960438832382,651.9285714285714,2.972654761904762,77.8462378614777,20,0.9354476045227582,1.3859795802056478,1.779378834553113,532.4330357142858,2.8953718750000004,79.69983134468609
2025-07-31,Low Cu,Normal,5510.246,704.7083333333334,1.2358794870501244,788.2083333333334,2.822625,82.0994108120646,20,0.9155838823965222,1.1716391658595802,1.889582269467966,681.0989583333333,2.8346875000000002,80.71284103028809
2025-08-04,Low Cu,Normal,7652.589999999999,543.9999999999999,0.7415789948239747,587.6785714285714,2.3651785714285714,60.70559780633336,20,1.236756928544545,1.4186140085657453,1.6446580517240659,564.1822916666666,2.797604910714286,78.9433471968629
2025-08-05,Low Cu,Normal,10057.009,543.8125,0.9028529257555601,481.65625,2.31521875,76.6488464749881,20,0.9334905401391242,1.3857809628719087,1.5663074422102583,525.5,2.8569062499999998,79.54315091546702
