pattern_id,pattern_type,pattern_source,surface,vertex_id,x,y,z_rl
15,Production,legacy_bounds_fit,top_crest,6,443785.31238259026,6812624.780377495,200.0
15,Production,legacy_bounds_fit,top_crest,7,443783.77350576984,6812629.550605529,200.0
15,Production,legacy_bounds_fit,top_crest,8,443782.8892388697,6812632.0414061425,200.0
15,Production,legacy_bounds_fit,top_crest,9,443780.0604222828,6812639.330249577,200.0
15,Production,legacy_bounds_fit,top_crest,10,443779.08377791493,6812641.974556805,200.0
15,Production,legacy_bounds_fit,top_crest,11,443778.6956088333,6812644.814699511,200.0
15,Production,legacy_bounds_fit,top_crest,12,443778.60615831875,6812645.437077437,200.0
15,Production,legacy_bounds_fit,top_crest,13,443777.43302613875,6812653.217024437,200.0
15,Production,legacy_bounds_fit,top_crest,14,443777.07847424666,6812655.253229294,200.0
15,Production,legacy_bounds_fit,top_crest,15,443776.4532797192,6812658.4164641565,200.0
15,Production,legacy_bounds_fit,top_crest,16,443776.4894697286,6812661.515106603,200.0
15,Production,legacy_bounds_fit,top_crest,17,443776.4879096619,6812662.6969676465,200.0
15,Production,legacy_bounds_fit,top_crest,18,443776.4440337181,6812665.760978486,200.0
15,Production,legacy_bounds_fit,top_crest,19,443776.78325981804,6812667.47846089,200.0
15,Production,legacy_bounds_fit,top_crest,20,443778.46613505983,6812673.877992619,200.0
15,Production,legacy_bounds_fit,top_crest,21,443778.4958575122,6812673.991615794,200.0
15,Production,legacy_bounds_fit,top_crest,22,443779.43920666276,6812677.616977162,200.0
15,Production,legacy_bounds_fit,top_crest,23,443781.21615382686,6812681.369984263,200.0
15,Production,legacy_bounds_fit,top_crest,24,443781.79159800685,6812682.634991549,200.0
15,Production,legacy_bounds_fit,top_crest,25,443784.2458397461,6812688.256615979,200.0
15,Production,legacy_bounds_fit,top_crest,26,443785.91618934943,6812691.252789343,200.0
15,Production,legacy_bounds_fit,top_crest,27,443786.9795876697,6812693.084197562,200.0
15,Production,legacy_bounds_fit,top_crest,28,443790.6717484082,6812698.816832774,200.0
15,Production,legacy_bounds_fit,top_crest,29,443792.0859992526,6812701.165325055,200.0
15,Production,legacy_bounds_fit,top_crest,30,443794.5726792931,6812705.591406038,200.0
15,Production,legacy_bounds_fit,top_crest,31,443798.10260276374,6812710.061092107,200.0
15,Production,legacy_bounds_fit,top_crest,32,443800.36463902437,6812713.189866351,200.0
15,Production,legacy_bounds_fit,top_crest,33,443802.9063053095,6812717.039765565,200.0
15,Production,legacy_bounds_fit,top_crest,34,443805.86570508,6812720.074013819,200.0
15,Production,legacy_bounds_fit,top_crest,35,443811.87803760724,6812725.592361033,200.0
15,Production,legacy_bounds_fit,top_crest,36,443818.4716465367,6812731.266482615,200.0
15,Production,legacy_bounds_fit,top_crest,37,443826.06704059104,6812737.289637569,200.0
15,Production,legacy_bounds_fit,top_crest,38,443827.92655504803,6812738.846806798,200.0
15,Production,legacy_bounds_fit,top_crest,39,443829.8128616471,6812740.514003169,200.0
15,Production,legacy_bounds_fit,top_crest,40,443834.89714998036,6812744.609679881,200.0
15,Production,legacy_bounds_fit,top_crest,41,443839.71048123,6812747.763018971,200.0
15,Production,legacy_bounds_fit,top_crest,42,443852.99255914625,6812756.31523209,200.0
15,Production,legacy_bounds_fit,top_crest,43,443851.70642625814,6812655.996866824,200.0
15,Production,legacy_bounds_fit,top_crest,44,443838.38432622404,6812560.077746578,200.0
15,Production,legacy_bounds_fit,top_crest,45,443795.3376082987,6812605.994245696,200.0
16,Production,legacy_bounds_fit,bottom_toe_floor,1,444505.1022859407,6812573.32127632,185.0
16,Production,legacy_bounds_fit,bottom_toe_floor,2,444433.56569189933,6812532.937715167,185.0
16,Production,legacy_bounds_fit,bottom_toe_floor,3,444404.46081220807,6812643.536257993,185.0
16,Production,legacy_bounds_fit,bottom_toe_floor,4,444403.43401631626,6812643.2683981955,185.0
16,Production,legacy_bounds_fit,bottom_toe_floor,5,444403.0715127233,6812644.649364265,185.0
16,Production,legacy_bounds_fit,bottom_toe_floor,6,444403.29056251346,6812644.706507688,185.0
16,Production,legacy_bounds_fit,bottom_toe_floor,7,444384.5665674004,6812718.432238445,185.0
16,Production,legacy_bounds_fit,bottom_toe_floor,8,444383.7298643953,6812718.331834085,185.0
16,Production,legacy_bounds_fit,bottom_toe_floor,9,444383.3963177058,6812719.60248814,185.0
16,Production,legacy_bounds_fit,bottom_toe_floor,10,444455.34545361216,6812729.458534154,185.0
16,Production,legacy_bounds_fit,bottom_toe_floor,11,444457.65340942785,6812727.177469509,185.0
16,Production,legacy_bounds_fit,bottom_toe_floor,12,444460.3978477677,6812724.724351593,185.0
16,Production,legacy_bounds_fit,bottom_toe_floor,13,444464.1761551348,6812721.786066535,185.0
16,Production,legacy_bounds_fit,bottom_toe_floor,14,444467.602619945,6812719.479193082,185.0
16,Production,legacy_bounds_fit,bottom_toe_floor,15,444470.7451982456,6812717.594684767,185.0
16,Production,legacy_bounds_fit,bottom_toe_floor,16,444472.1431570505,6812716.852966648,185.0
16,Production,legacy_bounds_fit,bottom_toe_floor,17,444505.1022859407,6812573.32127632,185.0
16,Production,legacy_bounds_fit,top_crest,1,444380.455485611,6812712.44018684,200.0
16,Production,legacy_bounds_fit,top_crest,2,444379.65705345955,6812712.344374983,200.0
16,Production,legacy_bounds_fit,top_crest,3,444376.5514170349,6812724.175370879,200.0
16,Production,legacy_bounds_fit,top_crest,4,444457.26984585344,6812735.232689895,200.0
16,Production,legacy_bounds_fit,top_crest,5,444461.3938578308,6812731.156728884,200.0
16,Production,legacy_bounds_fit,top_crest,6,444463.89692077565,6812728.919364516,200.0
16,Production,legacy_bounds_fit,top_crest,7,444467.3801990118,6812726.210515446,200.0
16,Production,legacy_bounds_fit,top_crest,8,444470.53303368745,6812724.087863962,200.0
16,Production,legacy_bounds_fit,top_crest,9,444473.43034277414,6812722.35043611,200.0
16,Production,legacy_bounds_fit,top_crest,10,444476.9058601519,6812720.506423108,200.0
16,Production,legacy_bounds_fit,top_crest,11,444511.33555636165,6812570.570649293,200.0
16,Production,legacy_bounds_fit,top_crest,12,444430.0869024215,6812524.704473681,200.0
16,Production,legacy_bounds_fit,top_crest,13,444400.5674647886,6812636.878336686,200.0
16,Production,legacy_bounds_fit,top_crest,14,444399.5374239185,6812636.609630371,200.0
16,Production,legacy_bounds_fit,top_crest,15,444396.4025762617,6812648.551907165,200.0
16,Production,legacy_bounds_fit,top_crest,16,444396.6637753347,6812648.620046054,200.0
16,Production,legacy_bounds_fit,top_crest,17,444380.455485611,6812712.44018684,200.0
17,Production,legacy_bounds_fit,bottom_toe_floor,1,444129.5633918433,6812827.551407957,185.0
17,Production,legacy_bounds_fit,bottom_toe_floor,2,444142.14243240893,6812828.010154001,185.0
17,Production,legacy_bounds_fit,bottom_toe_floor,3,444143.91188313375,6812828.107288221,185.0
17,Production,legacy_bounds_fit,bottom_toe_floor,4,444157.77091122576,6812829.123964462,185.0
17,Production,legacy_bounds_fit,bottom_toe_floor,5,444171.3846887851,6812829.280197272,185.0
17,Production,legacy_bounds_fit,bottom_toe_floor,6,444184.84122260445,6812829.273047738,185.0
17,Production,legacy_bounds_fit,bottom_toe_floor,7,444226.5828586339,6812824.924960652,185.0
17,Production,legacy_bounds_fit,bottom_toe_floor,8,444287.5174559374,6812819.579820538,185.0
17,Production,legacy_bounds_fit,bottom_toe_floor,9,444300.1488578233,6812817.69667908,185.0
17,Production,legacy_bounds_fit,bottom_toe_floor,10,444300.8161387664,6812817.601962971,185.0
17,Production,legacy_bounds_fit,bottom_toe_floor,11,444303.00397771824,6812817.307005545,185.0
17,Production,legacy_bounds_fit,bottom_toe_floor,12,444331.90533114487,6812812.052214012,185.0
17,Production,legacy_bounds_fit,bottom_toe_floor,13,444330.73508145026,6812771.093474701,185.0
17,Production,legacy_bounds_fit,bottom_toe_floor,14,444330.73508145026,6812772.263724396,185.0
17,Production,legacy_bounds_fit,bottom_toe_floor,15,444122.30060807354,6812772.263724396,185.0
17,Production,legacy_bounds_fit,bottom_toe_floor,16,444125.74726765306,6812825.44075791,185.0
17,Production,legacy_bounds_fit,bottom_toe_floor,17,444125.941384901,6812827.26546004,185.0
17,Production,legacy_bounds_fit,bottom_toe_floor,18,444129.5633918433,6812827.551407957,185.0
17,Production,legacy_bounds_fit,top_crest,1,444129.2489244656,6812833.003122515,200.0
17,Production,legacy_bounds_fit,top_crest,2,444141.8932988751,6812833.464251224,200.0
17,Production,legacy_bounds_fit,top_crest,3,444143.5625120376,6812833.55588289,200.0
17,Production,legacy_bounds_fit,top_crest,4,444157.5396503485,6812834.581223509,200.0
17,Production,legacy_bounds_fit,top_crest,5,444171.35481295025,6812834.73976743,200.0
17,Production,legacy_bounds_fit,top_crest,6,444185.1262535662,6812834.732450584,200.0
17,Production,legacy_bounds_fit,top_crest,7,444227.1042528441,6812830.359742327,200.0
17,Production,legacy_bounds_fit,top_crest,8,444288.15909876255,6812825.004054088,200.0
17,Production,legacy_bounds_fit,top_crest,9,444300.93501362816,6812823.0993680395,200.0
17,Production,legacy_bounds_fit,top_crest,10,444301.5644963555,6812823.010017136,200.0
17,Production,legacy_bounds_fit,top_crest,11,444303.85746355506,6812822.700886658,200.0
17,Production,legacy_bounds_fit,top_crest,12,444337.49661156256,6812816.584677928,200.0
17,Production,legacy_bounds_fit,top_crest,13,444335.41493737814,6812743.726081477,200.0
17,Production,legacy_bounds_fit,top_crest,14,444325.2755279363,6812743.870900634,200.0
17,Production,legacy_bounds_fit,top_crest,15,444325.2755279363,6812766.804170882,200.0
17,Production,legacy_bounds_fit,top_crest,16,444116.47573894454,6812766.804170882,200.0
17,Production,legacy_bounds_fit,top_crest,17,444120.3064317094,6812825.906287827,200.0
17,Production,legacy_bounds_fit,top_crest,18,444120.99206762086,6812832.351265394,200.0
17,Production,legacy_bounds_fit,top_crest,19,444129.2489244656,6812833.003122515,200.0
18,Production,legacy_bounds_fit,bottom_toe_floor,1,444433.3523527397,6812778.994807462,185.0
18,Production,legacy_bounds_fit,bottom_toe_floor,2,444433.4028443559,6812778.507054012,185.0
18,Production,legacy_bounds_fit,bottom_toe_floor,3,444433.69341329415,6812776.354619276,185.0
18,Production,legacy_bounds_fit,bottom_toe_floor,4,444435.1405962817,6812767.675191304,185.0
18,Production,legacy_bounds_fit,bottom_toe_floor,5,444435.97562742245,6812763.939721623,185.0
18,Production,legacy_bounds_fit,bottom_toe_floor,6,444437.8724820954,6812757.207393023,185.0
18,Production,legacy_bounds_fit,bottom_toe_floor,7,444439.204891124,6812753.354070437,185.0
18,Production,legacy_bounds_fit,bottom_toe_floor,8,444440.9763746225,6812749.681842914,185.0
18,Production,legacy_bounds_fit,bottom_toe_floor,9,444443.2915710824,6812745.520851445,185.0
18,Production,legacy_bounds_fit,bottom_toe_floor,10,444444.5101150491,6812743.495029809,185.0
18,Production,legacy_bounds_fit,bottom_toe_floor,11,444446.72683867597,6812740.076684587,185.0
18,Production,legacy_bounds_fit,bottom_toe_floor,12,444448.28730512026,6812737.862941933,185.0
18,Production,legacy_bounds_fit,bottom_toe_floor,13,444450.6503424174,6812734.771932097,185.0
18,Production,legacy_bounds_fit,bottom_toe_floor,14,444452.43556662,6812732.639131967,185.0
18,Production,legacy_bounds_fit,bottom_toe_floor,15,444382.2260680113,6812720.772737836,185.0
18,Production,legacy_bounds_fit,bottom_toe_floor,16,444331.90533114487,6812716.0917390585,185.0
18,Production,legacy_bounds_fit,bottom_toe_floor,17,444331.90533114487,6812809.711714622,185.0
18,Production,legacy_bounds_fit,bottom_toe_floor,18,444430.20630548865,6812780.455472257,185.0
18,Production,legacy_bounds_fit,bottom_toe_floor,19,444433.3523527397,6812778.994807462,185.0
18,Production,legacy_bounds_fit,top_crest,1,444438.4636309096,6812782.641007891,200.0
18,Production,legacy_bounds_fit,top_crest,2,444438.82465478603,6812779.153485515,200.0
18,Production,legacy_bounds_fit,top_crest,3,444439.092555743,6812777.168967386,200.0
18,Production,legacy_bounds_fit,top_crest,4,444440.5012373749,6812768.720449911,200.0
18,Production,legacy_bounds_fit,top_crest,5,444441.27109265747,6812765.276541145,200.0
18,Production,legacy_bounds_fit,top_crest,6,444443.0842810104,6812758.841161576,200.0
18,Production,legacy_bounds_fit,top_crest,7,444444.26059006294,6812755.439279614,200.0
18,Production,legacy_bounds_fit,top_crest,8,444445.82453328813,6812752.197276309,200.0
18,Production,legacy_bounds_fit,top_crest,9,444448.01752112183,6812748.255924539,200.0
18,Production,legacy_bounds_fit,top_crest,10,444449.14099931583,6812746.388149148,200.0
18,Production,legacy_bounds_fit,top_crest,11,444451.2500594632,6812743.135828655,200.0
18,Production,legacy_bounds_fit,top_crest,12,444452.68877388217,6812741.094808493,200.0
18,Production,legacy_bounds_fit,top_crest,13,444454.9143327987,6812738.1836295165,200.0
18,Production,legacy_bounds_fit,top_crest,14,444462.73310179025,6812728.842577844,200.0
18,Production,legacy_bounds_fit,top_crest,15,444382.9348156583,6812715.355543569,200.0
18,Production,legacy_bounds_fit,top_crest,16,444326.4457776309,6812710.100749334,200.0
18,Production,legacy_bounds_fit,top_crest,17,444326.4457776309,6812817.0328013385,200.0
18,Production,legacy_bounds_fit,top_crest,18,444432.1447510763,6812785.574773527,200.0
18,Production,legacy_bounds_fit,top_crest,19,444438.4636309096,6812782.641007891,200.0
19,Production,legacy_bounds_fit,bottom_toe_floor,1,444551.52104224643,6812689.743281724,185.0
19,Production,legacy_bounds_fit,bottom_toe_floor,2,444551.97275971115,6812688.821858505,185.0
19,Production,legacy_bounds_fit,bottom_toe_floor,3,444552.0392028067,6812688.632014295,185.0
19,Production,legacy_bounds_fit,bottom_toe_floor,4,444559.83753459033,6812655.210592367,185.0
19,Production,legacy_bounds_fit,bottom_toe_floor,5,444559.80087517307,6812654.895581837,185.0
19,Production,legacy_bounds_fit,bottom_toe_floor,6,444558.8107539522,6812649.885824065,185.0
19,Production,legacy_bounds_fit,bottom_toe_floor,7,444557.1009359534,6812644.255110982,185.0
19,Production,legacy_bounds_fit,bottom_toe_floor,8,444556.635803637,6812642.573719133,185.0
19,Production,legacy_bounds_fit,bottom_toe_floor,9,444554.7497787286,6812635.029062084,185.0
19,Production,legacy_bounds_fit,bottom_toe_floor,10,444554.3447294896,6812633.202567013,185.0
19,Production,legacy_bounds_fit,bottom_toe_floor,11,444553.30804551166,6812627.855454674,185.0
19,Production,legacy_bounds_fit,bottom_toe_floor,12,444551.9122737236,6812622.471763492,185.0
19,Production,legacy_bounds_fit,bottom_toe_floor,13,444543.1813220793,6812607.696306864,185.0
19,Production,legacy_bounds_fit,bottom_toe_floor,14,444542.42923026026,6812606.68420206,185.0
19,Production,legacy_bounds_fit,bottom_toe_floor,15,444538.1754019062,6812600.483571162,185.0
19,Production,legacy_bounds_fit,bottom_toe_floor,16,444533.3578126113,6812594.352383401,185.0
19,Production,legacy_bounds_fit,bottom_toe_floor,17,444533.2675921099,6812594.218682669,185.0
19,Production,legacy_bounds_fit,bottom_toe_floor,18,444506.27253563545,6812574.491526015,185.0
19,Production,legacy_bounds_fit,bottom_toe_floor,19,444488.6124038803,6812645.132053034,185.0
19,Production,legacy_bounds_fit,bottom_toe_floor,20,444472.1431570505,6812716.852966648,185.0
19,Production,legacy_bounds_fit,bottom_toe_floor,21,444474.6897871684,6812715.501795431,185.0
19,Production,legacy_bounds_fit,bottom_toe_floor,22,444477.2482373448,6812714.274565502,185.0
19,Production,legacy_bounds_fit,bottom_toe_floor,23,444481.72540521855,6812712.346137277,185.0
19,Production,legacy_bounds_fit,bottom_toe_floor,24,444483.80520043586,6812711.528010488,185.0
19,Production,legacy_bounds_fit,bottom_toe_floor,25,444489.07346302655,6812709.647557,185.0
19,Production,legacy_bounds_fit,bottom_toe_floor,26,444493.95403397986,6812708.294566198,185.0
19,Production,legacy_bounds_fit,bottom_toe_floor,27,444501.70006451185,6812706.740381392,185.0
19,Production,legacy_bounds_fit,bottom_toe_floor,28,444504.29639370873,6812706.320236959,185.0
19,Production,legacy_bounds_fit,bottom_toe_floor,29,444514.2053856016,6812705.096756267,185.0
19,Production,legacy_bounds_fit,bottom_toe_floor,30,444515.79072362004,6812704.9375535045,185.0
19,Production,legacy_bounds_fit,bottom_toe_floor,31,444528.00477977336,6812703.991241014,185.0
19,Production,legacy_bounds_fit,bottom_toe_floor,32,444529.0672312684,6812703.9251617575,185.0
19,Production,legacy_bounds_fit,bottom_toe_floor,33,444542.164439024,6812703.310356396,185.0
19,Production,legacy_bounds_fit,bottom_toe_floor,34,444551.52104224643,6812689.743281724,185.0
19,Production,legacy_bounds_fit,top_crest,1,444537.7728155183,6812591.134690057,200.0
19,Production,legacy_bounds_fit,top_crest,2,444537.25934892875,6812590.373767008,200.0
19,Production,legacy_bounds_fit,top_crest,3,444502.94361673924,6812565.296885794,200.0
19,Production,legacy_bounds_fit,top_crest,4,444483.3031057909,6812643.858929585,200.0
19,Production,legacy_bounds_fit,top_crest,5,444464.14824484935,6812727.275259491,200.0
19,Production,legacy_bounds_fit,top_crest,6,444477.150826041,6812720.376451012,200.0
19,Production,legacy_bounds_fit,top_crest,7,444479.5096513751,6812719.244976547,200.0
19,Production,legacy_bounds_fit,top_crest,8,444483.80508224294,6812717.394826997,200.0
19,Production,legacy_bounds_fit,top_crest,9,444485.72262533207,6812716.640525151,200.0
19,Production,legacy_bounds_fit,top_crest,10,444490.7225298626,6812714.855859381,200.0
19,Production,legacy_bounds_fit,top_crest,11,444495.2219479224,6812713.6085317,200.0
19,Production,legacy_bounds_fit,top_crest,12,444502.6734820735,6812712.113435456,200.0
19,Production,legacy_bounds_fit,top_crest,13,444505.0672426055,6812711.726071186,200.0
19,Production,legacy_bounds_fit,top_crest,14,444514.8127321145,6812710.522778423,200.0
19,Production,legacy_bounds_fit,top_crest,15,444516.2744078339,6812710.375994071,200.0
19,Production,legacy_bounds_fit,top_crest,16,444528.3851169161,6812709.437688636,200.0
19,Production,legacy_bounds_fit,top_crest,17,444529.36469920294,6812709.376763436,200.0
19,Production,legacy_bounds_fit,top_crest,18,444545.12286621955,6812708.637048091,200.0
19,Production,legacy_bounds_fit,top_crest,19,444556.24511236034,6812692.509791187,200.0
19,Production,legacy_bounds_fit,top_crest,20,444557.0182586413,6812690.932710399,200.0
19,Production,legacy_bounds_fit,top_crest,21,444557.28923842893,6812690.158454726,200.0
19,Production,legacy_bounds_fit,top_crest,22,444565.3704746442,6812655.524585234,200.0
19,Production,legacy_bounds_fit,top_crest,23,444565.19880352955,6812654.049433341,200.0
19,Production,legacy_bounds_fit,top_crest,24,444564.1139001131,6812648.5601021275,200.0
19,Production,legacy_bounds_fit,top_crest,25,444562.3447193836,6812642.733897768,200.0
19,Production,legacy_bounds_fit,top_crest,26,444561.91587005596,6812641.183664127,200.0
19,Production,legacy_bounds_fit,top_crest,27,444560.06404346373,6812633.775810451,200.0
19,Production,legacy_bounds_fit,top_crest,28,444559.69059112674,6812632.0917958,200.0
19,Production,legacy_bounds_fit,top_crest,29,444558.6354827083,6812626.649652039,200.0
19,Production,legacy_bounds_fit,top_crest,30,444557.003997855,6812620.356781891,200.0
19,Production,legacy_bounds_fit,top_crest,31,444547.73514548846,6812604.671031733,200.0
19,Production,legacy_bounds_fit,top_crest,32,444546.87286826025,6812603.51064825,200.0
19,Production,legacy_bounds_fit,top_crest,33,444542.5774348583,6812597.249371382,200.0
19,Production,legacy_bounds_fit,top_crest,34,444537.7728155183,6812591.134690057,200.0
20,Trim,legacy_bounds_fit,bottom_toe_floor,1,443878.9047348769,6812489.568324251,185.0
20,Trim,legacy_bounds_fit,bottom_toe_floor,2,443877.5887606154,6812490.189684724,185.0
20,Trim,legacy_bounds_fit,bottom_toe_floor,3,443865.9559300559,6812495.189318379,185.0
20,Trim,legacy_bounds_fit,bottom_toe_floor,4,443856.21109364525,6812501.118033921,185.0
20,Trim,legacy_bounds_fit,bottom_toe_floor,5,443846.25188322534,6812507.065726537,185.0
20,Trim,legacy_bounds_fit,bottom_toe_floor,6,443836.48149170465,6812513.025818009,185.0
20,Trim,legacy_bounds_fit,bottom_toe_floor,7,443827.08773943846,6812519.161064047,185.0
20,Trim,legacy_bounds_fit,bottom_toe_floor,8,443817.4986981921,6812525.243114293,185.0
20,Trim,legacy_bounds_fit,bottom_toe_floor,9,443816.73032602394,6812525.746251348,185.0
20,Trim,legacy_bounds_fit,bottom_toe_floor,10,443819.91368517565,6812525.602729483,185.0
20,Trim,legacy_bounds_fit,bottom_toe_floor,11,443826.7226822141,6812525.498899052,185.0
20,Trim,legacy_bounds_fit,bottom_toe_floor,12,443828.39185850293,6812525.433578049,185.0
20,Trim,legacy_bounds_fit,bottom_toe_floor,13,443835.1610828714,6812525.006690386,185.0
20,Trim,legacy_bounds_fit,bottom_toe_floor,14,443837.28323062154,6812524.807831638,185.0
20,Trim,legacy_bounds_fit,bottom_toe_floor,15,443843.3289945704,6812524.0549818715,185.0
20,Trim,legacy_bounds_fit,bottom_toe_floor,16,443846.08059989533,6812523.600365171,185.0
20,Trim,legacy_bounds_fit,bottom_toe_floor,17,443851.43665426085,6812522.494597123,185.0
20,Trim,legacy_bounds_fit,bottom_toe_floor,18,443855.0606471639,6812521.541592863,185.0
20,Trim,legacy_bounds_fit,bottom_toe_floor,19,443859.6494814509,6812520.0680910405,185.0
20,Trim,legacy_bounds_fit,bottom_toe_floor,20,443862.95111451135,6812518.821026275,185.0
20,Trim,legacy_bounds_fit,bottom_toe_floor,21,443867.2975794644,6812516.923717197,185.0
20,Trim,legacy_bounds_fit,bottom_toe_floor,22,443870.5221219091,6812515.313667098,185.0
20,Trim,legacy_bounds_fit,bottom_toe_floor,23,443874.6362087953,6812512.987467826,185.0
20,Trim,legacy_bounds_fit,bottom_toe_floor,24,443877.6780782889,6812511.054344605,185.0
20,Trim,legacy_bounds_fit,bottom_toe_floor,25,443881.54444076127,6812508.307932315,185.0
20,Trim,legacy_bounds_fit,bottom_toe_floor,26,443884.3150098362,6812506.121634447,185.0
20,Trim,legacy_bounds_fit,bottom_toe_floor,27,443888.068461513,6812502.839494834,185.0
20,Trim,legacy_bounds_fit,bottom_toe_floor,28,443890.1953967384,6812500.816089037,185.0
20,Trim,legacy_bounds_fit,bottom_toe_floor,29,443892.14528520586,6812498.621559603,185.0
20,Trim,legacy_bounds_fit,bottom_toe_floor,30,443895.8933953697,6812494.028908525,185.0
20,Trim,legacy_bounds_fit,bottom_toe_floor,31,443898.2651137341,6812490.753258911,185.0
20,Trim,legacy_bounds_fit,bottom_toe_floor,32,443901.87238502374,6812485.11147512,185.0
20,Trim,legacy_bounds_fit,bottom_toe_floor,33,443903.3251297337,6812482.618606074,185.0
20,Trim,legacy_bounds_fit,bottom_toe_floor,34,443904.25885317096,6812480.852846087,185.0
20,Trim,legacy_bounds_fit,bottom_toe_floor,35,443878.9047348769,6812489.568324251,185.0
20,Trim,legacy_bounds_fit,top_crest,1,443876.845590929,6812484.503044189,200.0
20,Trim,legacy_bounds_fit,top_crest,2,443875.3446574758,6812485.211736409,200.0
20,Trim,legacy_bounds_fit,top_crest,3,443863.4468269583,6812490.325263471,200.0
20,Trim,legacy_bounds_fit,top_crest,4,443853.39257827145,6812496.44222408,200.0
20,Trim,legacy_bounds_fit,top_crest,5,443843.4305987286,6812502.39157043,200.0
20,Trim,legacy_bounds_fit,top_crest,6,443833.5665113626,6812508.408817831,200.0
20,Trim,legacy_bounds_fit,top_crest,7,443824.1327876918,6812514.570169987,200.0
20,Trim,legacy_bounds_fit,top_crest,8,443814.54101878544,6812520.6539503075,200.0
20,Trim,legacy_bounds_fit,top_crest,9,443797.06408647017,6812532.098003897,200.0
20,Trim,legacy_bounds_fit,top_crest,10,443820.07829046034,6812531.060407653,200.0
20,Trim,legacy_bounds_fit,top_crest,11,443826.8710693733,6812530.956824534,200.0
20,Trim,legacy_bounds_fit,top_crest,12,443828.6704492907,6812530.886408184,200.0
20,Trim,legacy_bounds_fit,top_crest,13,443835.587670158,6812530.450187416,200.0
20,Trim,legacy_bounds_fit,top_crest,14,443837.8753702632,6812530.235815358,200.0
20,Trim,legacy_bounds_fit,top_crest,15,443844.1116036658,6812529.459247353,200.0
20,Trim,legacy_bounds_fit,top_crest,16,443847.0779019047,6812528.969159364,200.0
20,Trim,legacy_bounds_fit,top_crest,17,443852.68372450524,6812527.811826169,200.0
20,Trim,legacy_bounds_fit,top_crest,18,443856.59056853544,6812526.784440326,200.0
20,Trim,legacy_bounds_fit,top_crest,19,443861.4497594215,6812525.2241254,200.0
20,Trim,legacy_bounds_fit,top_crest,20,443865.00906267273,6812523.879735641,200.0
20,Trim,legacy_bounds_fit,top_crest,21,443869.61064369016,6812521.871063874,200.0
20,Trim,legacy_bounds_fit,top_crest,22,443873.08684678003,6812520.135356802,200.0
20,Trim,legacy_bounds_fit,top_crest,23,443877.4457906974,6812517.670709737,200.0
20,Trim,legacy_bounds_fit,top_crest,24,443880.72506405634,6812515.586715176,200.0
20,Trim,legacy_bounds_fit,top_crest,25,443884.81836294394,6812512.679102026,200.0
20,Trim,legacy_bounds_fit,top_crest,26,443887.80515622656,6812510.322178372,200.0
20,Trim,legacy_bounds_fit,top_crest,27,443891.748498983,6812506.873991854,200.0
20,Trim,legacy_bounds_fit,top_crest,28,443894.124447845,6812504.613693259,200.0
20,Trim,legacy_bounds_fit,top_crest,29,443896.30262197484,6812502.162236512,200.0
20,Trim,legacy_bounds_fit,top_crest,30,443900.22294577176,6812497.358567855,200.0
20,Trim,legacy_bounds_fit,top_crest,31,443902.7797976472,6812493.827224934,200.0
20,Trim,legacy_bounds_fit,top_crest,32,443906.5327320022,6812487.957623645,200.0
20,Trim,legacy_bounds_fit,top_crest,33,443908.0988297012,6812485.270244058,200.0
20,Trim,legacy_bounds_fit,top_crest,34,443915.5376998955,6812471.2026317315,200.0
20,Trim,legacy_bounds_fit,top_crest,35,443876.845590929,6812484.503044189,200.0
21,Trim,legacy_bounds_fit,bottom_toe_floor,1,444379.0480195615,6812851.240915734,185.0
21,Trim,legacy_bounds_fit,bottom_toe_floor,2,444392.36034513864,6812847.387903336,185.0
21,Trim,legacy_bounds_fit,bottom_toe_floor,3,444404.9904914252,6812842.877457194,185.0
21,Trim,legacy_bounds_fit,bottom_toe_floor,4,444417.7397576271,6812838.331127057,185.0
21,Trim,legacy_bounds_fit,bottom_toe_floor,5,444431.1981280174,6812834.421898814,185.0
21,Trim,legacy_bounds_fit,bottom_toe_floor,6,444443.3698260511,6812829.677625619,185.0
21,Trim,legacy_bounds_fit,bottom_toe_floor,7,444455.3497195475,6812824.8396720495,185.0
21,Trim,legacy_bounds_fit,bottom_toe_floor,8,444464.9121114311,6812819.674872666,185.0
21,Trim,legacy_bounds_fit,bottom_toe_floor,9,444465.33185082994,6812816.446689508,185.0
21,Trim,legacy_bounds_fit,bottom_toe_floor,10,444466.2587280825,6812806.064815053,185.0
21,Trim,legacy_bounds_fit,bottom_toe_floor,11,444459.82832258014,6812768.401011394,185.0
21,Trim,legacy_bounds_fit,bottom_toe_floor,12,444455.35597374843,6812770.981588926,185.0
21,Trim,legacy_bounds_fit,bottom_toe_floor,13,444445.97773958725,6812775.255135346,185.0
21,Trim,legacy_bounds_fit,bottom_toe_floor,14,444443.05908008997,6812776.706268335,185.0
21,Trim,legacy_bounds_fit,bottom_toe_floor,15,444434.81218377996,6812781.160547713,185.0
21,Trim,legacy_bounds_fit,bottom_toe_floor,16,444433.0546859657,6812781.8702946585,185.0
21,Trim,legacy_bounds_fit,bottom_toe_floor,17,444432.276372708,6812789.38886913,185.0
21,Trim,legacy_bounds_fit,bottom_toe_floor,18,444432.1607704605,6812790.773404677,185.0
21,Trim,legacy_bounds_fit,bottom_toe_floor,19,444431.3611408851,6812803.35842657,185.0
