MEASURE_WHILE_DRILLING_PK,DATE_TIME,DRILL_PATTERN,PATTERN_HOLE_NUMBER,X,Y,Z,BOTTOM_Z,TOP_Z,CURRENT_DEPTH,TOTAL_DEPTH,MINE_HOLE_NUMBER,MWD_DRILL_NUMBER,MWD_DIAMETER,MWD_PEN,MWD_RPM,MWD_TORQUE,MWD_WOB,ACTUAL_MAST_ANGLE,ACTUAL_DRILL_HEADING,AUDIT_JOB_SK,AUDIT_ETL_SK,ODW_INSERT_DATE,ODW_UPDATE_DATE,GUID_HOLE_BY_HOLE,GUID_HOLE_DATA
44018430,2024.04.14 16:25:40,B102_408_804,44.0,801769.586,7513254.749,411.2107,408.5377,420.5435,9.3327636719,12.0470657349,5100001338590,2,251.0,0.7628105879,83.9859542847,2327.3605957031,18.4584960938,0.0,3.87,836944,24337200,2024.04.14 17:19:11,2024.04.14 17:19:11,98635A93-38FA-EE11-8D4A-0030646ACDBB,57294CE4-37FA-EE11-8D4A-0030646ACDBB
44018431,2024.04.14 16:25:40,B102_408_804,44.0,801769.586,7513254.749,411.5158,408.5377,420.5435,9.0276794434,12.0470657349,5100001338590,2,251.0,0.7047567964,82.9659423828,2371.3347167969,18.4477958679,0.0,3.87,836944,24337200,2024.04.14 17:19:11,2024.04.14 17:19:11,98635A93-38FA-EE11-8D4A-0030646ACDBB,5FA4CAD5-37FA-EE11-8D4A-0030646ACDBB
44018432,2024.04.14 16:25:40,B102_408_804,44.0,801769.586,7513254.749,411.8212,408.5377,420.5435,8.722328186,12.0470657349,5100001338590,2,251.0,0.6311509609,82.6594772339,2589.2272949219,18.2954349518,0.0,3.87,836944,24337200,2024.04.14 17:19:11,2024.04.14 17:19:11,98635A93-38FA-EE11-8D4A-0030646ACDBB,245301C6-37FA-EE11-8D4A-0030646ACDBB
44018433,2024.04.14 16:25:40,B102_408_804,44.0,801769.586,7513254.749,412.1262,408.5377,420.5435,8.4173202515,12.0470657349,5100001338590,2,251.0,0.5243833065,81.810295105,2256.388671875,18.4428081512,0.0,3.87,836944,24337200,2024.04.14 17:19:11,2024.04.14 17:19:11,98635A93-38FA-EE11-8D4A-0030646ACDBB,08E11AB5-37FA-EE11-8D4A-0030646ACDBB
44018434,2024.04.14 16:25:40,B102_408_804,44.0,801769.586,7513254.749,412.432,408.5377,420.5435,8.1114883423,12.0470657349,5100001338590,2,251.0,0.4574745595,81.0163879395,2205.6232910156,18.4378643036,0.0,3.87,836944,24337200,2024.04.14 17:19:11,2024.04.14 17:19:11,98635A93-38FA-EE11-8D4A-0030646ACDBB,395926A0-37FA-EE11-8D4A-0030646ACDBB
44018435,2024.04.14 16:25:40,B102_408_804,44.0,801769.586,7513254.749,412.7369,408.5377,420.5435,7.8065719604,12.0470657349,5100001338590,2,251.0,0.678743124,83.0361404419,2442.2253417969,18.43932724,0.0,3.87,836944,24337200,2024.04.14 17:19:11,2024.04.14 17:19:11,98635A93-38FA-EE11-8D4A-0030646ACDBB,4D643E88-37FA-EE11-8D4A-0030646ACDBB
44018436,2024.04.14 16:25:40,B102_408_804,44.0,801769.586,7513254.749,413.0423,408.5377,420.5435,7.5011825562,12.0470657349,5100001338590,2,251.0,0.632240057,81.7917709351,2523.146484375,18.4073181152,0.0,3.87,836944,24337200,2024.04.14 17:19:11,2024.04.14 17:19:11,98635A93-38FA-EE11-8D4A-0030646ACDBB,2AD53678-37FA-EE11-8D4A-0030646ACDBB
44018437,2024.04.14 16:25:40,B102_408_804,44.0,801769.586,7513254.749,413.3478,408.5377,420.5435,7.1956481934,12.0470657349,5100001338590,2,251.0,0.7040525079,83.0944519043,2364.7421875,18.4458007813,0.0,3.87,836944,24337200,2024.04.14 17:19:11,2024.04.14 17:19:11,98635A93-38FA-EE11-8D4A-0030646ACDBB,1326D466-37FA-EE11-8D4A-0030646ACDBB
44018438,2024.04.14 16:25:40,B102_408_804,44.0,801769.586,7513254.749,413.6529,408.5377,420.5435,6.8906021118,12.0470657349,5100001338590,2,251.0,0.8736439347,83.8449859619,2295.2099609375,18.4398841858,0.0,3.87,836944,24337200,2024.04.14 17:19:11,2024.04.14 17:19:11,98635A93-38FA-EE11-8D4A-0030646ACDBB,5B51B857-37FA-EE11-8D4A-0030646ACDBB
44018439,2024.04.14 16:25:40,B102_408_804,44.0,801769.586,7513254.749,413.9586,408.5377,420.5435,6.5848617554,12.0470657349,5100001338590,2,251.0,1.8395775557,89.4609298706,2690.390625,17.677646637,0.0,3.87,836944,24337200,2024.04.14 17:19:11,2024.04.14 17:19:11,98635A93-38FA-EE11-8D4A-0030646ACDBB,7904324B-37FA-EE11-8D4A-0030646ACDBB
44018440,2024.04.14 16:25:40,B102_408_804,44.0,801769.586,7513254.749,414.2652,408.5377,420.5435,6.2782821655,12.0470657349,5100001338590,2,251.0,1.8469475508,88.1921081543,2775.7065429688,18.2985801697,0.0,3.87,836944,24337200,2024.04.14 17:19:11,2024.04.14 17:19:11,98635A93-38FA-EE11-8D4A-0030646ACDBB,5423583F-37FA-EE11-8D4A-0030646ACDBB
44018441,2024.04.14 16:25:40,B102_408_804,44.0,801769.586,7513254.749,414.573,408.5377,420.5435,5.9704742432,12.0470657349,5100001338590,2,251.0,1.024956584,84.3713607788,2551.4523925781,18.6217136383,0.0,3.87,836944,24337200,2024.04.14 17:19:11,2024.04.14 17:19:11,98635A93-38FA-EE11-8D4A-0030646ACDBB,5323583F-37FA-EE11-8D4A-0030646ACDBB
44018442,2024.04.14 16:25:40,B102_408_804,44.0,801769.586,7513254.749,414.8805,408.5377,420.5435,5.6630172729,12.0470657349,5100001338590,2,251.0,1.0201246738,85.7740631104,2591.9895019531,18.5372371674,0.0,3.87,836944,24337200,2024.04.14 17:19:11,2024.04.14 17:19:11,98635A93-38FA-EE11-8D4A-0030646ACDBB,C6910A34-37FA-EE11-8D4A-0030646ACDBB
44018443,2024.04.14 16:25:40,B102_408_804,44.0,801769.586,7513254.749,415.1865,408.5377,420.5435,5.3570098877,12.0470657349,5100001338590,2,251.0,1.0217522383,85.2694244385,2524.3010253906,18.4420700073,0.0,3.87,836944,24337200,2024.04.14 17:19:11,2024.04.14 17:19:11,98635A93-38FA-EE11-8D4A-0030646ACDBB,7B939329-37FA-EE11-8D4A-0030646ACDBB
44018444,2024.04.14 16:25:40,B102_408_804,44.0,801769.586,7513254.749,415.493,408.5377,420.5435,5.0505142212,12.0470657349,5100001338590,2,251.0,1.2270897627,86.6000900269,2707.2465820313,18.1440505981,0.0,3.87,836944,24337200,2024.04.14 17:19:11,2024.04.14 17:19:11,98635A93-38FA-EE11-8D4A-0030646ACDBB,414B951E-37FA-EE11-8D4A-0030646ACDBB
44018445,2024.04.14 16:25:40,B102_408_804,44.0,801769.586,7513254.749,415.7997,408.5377,420.5435,4.7437667847,12.0470657349,5100001338590,2,251.0,1.2302941084,85.5702514648,2470.6318359375,18.4604797363,0.0,3.87,836944,24337200,2024.04.14 17:19:11,2024.04.14 17:19:11,98635A93-38FA-EE11-8D4A-0030646ACDBB,BEEE1616-37FA-EE11-8D4A-0030646ACDBB
44018446,2024.04.14 16:25:40,B102_408_804,44.0,801769.586,7513254.749,416.1073,408.5377,420.5435,4.4362182617,12.0470657349,5100001338590,2,251.0,1.3079961538,86.6881637573,2536.7158203125,18.3949775696,0.0,3.87,836944,24337200,2024.04.14 17:19:11,2024.04.14 17:19:11,98635A93-38FA-EE11-8D4A-0030646ACDBB,41E3CB0C-37FA-EE11-8D4A-0030646ACDBB
44018447,2024.04.14 16:25:40,B102_408_804,44.0,801769.586,7513254.749,416.4124,408.5377,420.5435,4.1310424805,12.0470657349,5100001338590,2,251.0,1.417301178,87.6020736694,2549.07421875,18.3747062683,0.0,3.87,836944,24337200,2024.04.14 17:19:11,2024.04.14 17:19:11,98635A93-38FA-EE11-8D4A-0030646ACDBB,37FEAC04-37FA-EE11-8D4A-0030646ACDBB
44018448,2024.04.14 16:25:40,B102_408_804,44.0,801769.586,7513254.749,416.7195,408.5377,420.5435,3.8239822388,12.0470657349,5100001338590,2,251.0,1.1530636549,85.4836807251,2467.4619140625,18.4072132111,0.0,3.87,836944,24337200,2024.04.14 17:19:11,2024.04.14 17:19:11,98635A93-38FA-EE11-8D4A-0030646ACDBB,1B4BFDFC-36FA-EE11-8D4A-0030646ACDBB
44018449,2024.04.14 16:25:40,B102_408_804,44.0,801769.586,7513254.749,417.027,408.5377,420.5435,3.5165252686,12.0470657349,5100001338590,2,251.0,1.0771909952,85.4458389282,2506.9855957031,18.4509124756,0.0,3.87,836944,24337200,2024.04.14 17:19:11,2024.04.14 17:19:11,98635A93-38FA-EE11-8D4A-0030646ACDBB,779278F3-36FA-EE11-8D4A-0030646ACDBB
44018450,2024.04.14 16:25:40,B102_408_804,44.0,801769.586,7513254.749,417.3322,408.5377,420.5435,3.2113494873,12.0470657349,5100001338590,2,251.0,1.2220238447,86.1607589722,2475.0544433594,17.9692668915,0.0,3.87,836944,24337200,2024.04.14 17:19:11,2024.04.14 17:19:11,98635A93-38FA-EE11-8D4A-0030646ACDBB,3E2522E9-36FA-EE11-8D4A-0030646ACDBB
44018451,2024.04.14 16:25:40,B102_408_804,44.0,801769.586,7513254.749,417.6376,408.5377,420.5435,2.9058685303,12.0470657349,5100001338590,2,251.0,1.076598525,86.5096282959,2791.9624023438,18.0437965393,0.0,3.87,836944,24337200,2024.04.14 17:19:11,2024.04.14 17:19:11,98635A93-38FA-EE11-8D4A-0030646ACDBB,DF03F4DF-36FA-EE11-8D4A-0030646ACDBB
44018452,2024.04.14 16:25:40,B102_408_804,44.0,801769.586,7513254.749,417.9426,408.5377,420.5435,2.6008605957,12.0470657349,5100001338590,2,251.0,1.2229088545,89.3820037842,2616.2609863281,18.4120159149,0.0,3.87,836944,24337200,2024.04.14 17:19:11,2024.04.14 17:19:11,98635A93-38FA-EE11-8D4A-0030646ACDBB,E0603DD6-36FA-EE11-8D4A-0030646ACDBB
44018453,2024.04.14 16:25:40,B102_408_804,44.0,801769.586,7513254.749,418.2483,408.5377,420.5435,2.2951583862,12.0470657349,5100001338590,2,251.0,1.8316582441,78.9598464966,2488.6904296875,17.2069301605,0.0,3.87,836944,24337200,2024.04.14 17:19:11,2024.04.14 17:19:11,98635A93-38FA-EE11-8D4A-0030646ACDBB,F69E56CD-36FA-EE11-8D4A-0030646ACDBB
44018454,2024.04.14 16:25:40,B102_408_804,44.0,801769.586,7513254.749,418.5536,408.5377,420.5435,1.9898986816,12.0470657349,5100001338590,2,251.0,2.3129508495,81.4929275513,2483.2958984375,17.9375629425,0.0,3.87,836944,24337200,2024.04.14 17:19:11,2024.04.14 17:19:11,98635A93-38FA-EE11-8D4A-0030646ACDBB,95F258C2-36FA-EE11-8D4A-0030646ACDBB
44018455,2024.04.14 16:25:40,B102_408_804,44.0,801769.586,7513254.749,418.862,408.5377,420.5435,1.6815185547,12.0470657349,5100001338590,2,251.0,1.2236107588,58.7248725891,1606.5681152344,12.2206077576,0.0,3.87,836944,24337200,2024.04.14 17:19:11,2024.04.14 17:19:11,98635A93-38FA-EE11-8D4A-0030646ACDBB,94F258C2-36FA-EE11-8D4A-0030646ACDBB
44018456,2024.04.14 16:25:40,B102_408_804,44.0,801769.586,7513254.749,419.1678,408.5377,420.5435,1.3756408691,12.0470657349,5100001338590,2,251.0,0.7048624158,55.6258735657,1241.8712158203,9.7720975876,0.0,3.87,836944,24337200,2024.04.14 17:19:11,2024.04.14 17:19:11,98635A93-38FA-EE11-8D4A-0030646ACDBB,306C60B3-36FA-EE11-8D4A-0030646ACDBB
44018457,2024.04.14 16:25:40,B102_408_804,44.0,801769.586,7513254.749,419.4732,408.5377,420.5435,1.0702438354,12.0470657349,5100001338590,2,251.0,0.9161537886,56.1061515808,1162.7990722656,9.7983455658,0.0,3.87,836944,24337200,2024.04.14 17:19:11,2024.04.14 17:19:11,98635A93-38FA-EE11-8D4A-0030646ACDBB,1B2CBBA3-36FA-EE11-8D4A-0030646ACDBB
44018458,2024.04.14 16:25:40,B102_408_804,44.0,801769.586,7513254.749,419.7786,408.5377,420.5435,0.7648925781,12.0470657349,5100001338590,2,251.0,0.7336754799,54.6356468201,1264.2346191406,9.791343689,0.0,3.87,836944,24337200,2024.04.14 17:19:11,2024.04.14 17:19:11,98635A93-38FA-EE11-8D4A-0030646ACDBB,3E66B497-36FA-EE11-8D4A-0030646ACDBB
44018459,2024.04.14 16:25:40,B102_408_804,44.0,801769.586,7513254.749,420.0843,408.5377,420.5435,0.459236145,12.0470657349,5100001338590,2,251.0,0.7631539106,51.169708252,1239.7749023438,9.8026952744,0.0,3.87,836944,24337200,2024.04.14 17:19:11,2024.04.14 17:19:11,98635A93-38FA-EE11-8D4A-0030646ACDBB,6CB89188-36FA-EE11-8D4A-0030646ACDBB
44018460,2024.04.14 16:25:40,B102_408_804,44.0,801769.586,7513254.749,420.3895,408.5377,420.5435,0.1540145874,12.0470657349,5100001338590,2,251.0,0.4201397598,30.7971153259,980.7097167969,9.3420200348,0.0,3.87,836944,24337200,2024.04.14 17:19:11,2024.04.14 17:19:11,98635A93-38FA-EE11-8D4A-0030646ACDBB,44AF857A-36FA-EE11-8D4A-0030646ACDBB
44018847,2024.04.14 16:48:51,B102_408_804,45.0,801769.591,7513260.865,408.4955,408.4956,420.5588,12.0632781982,12.0632781982,5100001338599,2,251.0,0.9944704771,84.7929611206,2412.4172363281,18.5251960754,0.0,3.36,836958,24337590,2024.04.14 17:56:34,2024.04.14 17:56:34,8A19C8D0-3BFA-EE11-8D4A-0030646ACDBB,1A088CCF-3AFA-EE11-8D4A-0030646ACDBB
44018848,2024.04.14 16:48:51,B102_408_804,45.0,801769.591,7513260.865,408.7773,408.4956,420.5588,11.781539917,12.0632781982,5100001338599,2,251.0,1.0207096338,85.3647537231,2354.7211914063,18.518404007,0.0,3.36,836958,24337590,2024.04.14 17:56:34,2024.04.14 17:56:34,8A19C8D0-3BFA-EE11-8D4A-0030646ACDBB,D528EAA6-3AFA-EE11-8D4A-0030646ACDBB
44018849,2024.04.14 16:48:51,B102_408_804,45.0,801769.591,7513260.865,409.0834,408.4956,420.5588,11.4753570557,12.0632781982,5100001338599,2,251.0,0.9181221724,83.9111175537,2371.1318359375,18.5191745758,0.0,3.36,836958,24337590,2024.04.14 17:56:34,2024.04.14 17:56:34,8A19C8D0-3BFA-EE11-8D4A-0030646ACDBB,E8EC509C-3AFA-EE11-8D4A-0030646ACDBB
44018850,2024.04.14 16:48:51,B102_408_804,45.0,801769.591,7513260.865,409.3895,408.4956,420.5588,11.1693496704,12.0632781982,5100001338599,2,251.0,1.1445378065,86.2798080444,2312.8625488281,18.5466747284,0.0,3.36,836958,24337590,2024.04.14 17:56:34,2024.04.14 17:56:34,8A19C8D0-3BFA-EE11-8D4A-0030646ACDBB,A7B89490-3AFA-EE11-8D4A-0030646ACDBB
44018851,2024.04.14 16:48:51,B102_408_804,45.0,801769.591,7513260.865,409.6946,408.4956,420.5588,10.8641662598,12.0632781982,5100001338599,2,251.0,1.0199719667,87.3847045898,2370.6918945313,18.5202388763,0.0,3.36,836958,24337590,2024.04.14 17:56:34,2024.04.14 17:56:34,8A19C8D0-3BFA-EE11-8D4A-0030646ACDBB,5EC19986-3AFA-EE11-8D4A-0030646ACDBB
44018852,2024.04.14 16:48:51,B102_408_804,45.0,801769.591,7513260.865,410.0006,408.4956,420.5588,10.5582046509,12.0632781982,5100001338599,2,251.0,0.96547544,79.1611862183,2432.3754882813,18.4354190826,0.0,3.36,836958,24337590,2024.04.14 17:56:34,2024.04.14 17:56:34,8A19C8D0-3BFA-EE11-8D4A-0030646ACDBB,8780657C-3AFA-EE11-8D4A-0030646ACDBB
44018853,2024.04.14 16:48:51,B102_408_804,45.0,801769.591,7513260.865,410.3063,408.4956,420.5588,10.2525024414,12.0632781982,5100001338599,2,251.0,0.7628296614,82.1040878296,2554.9741210938,18.4134883881,0.0,3.36,836958,24337590,2024.04.14 17:56:34,2024.04.14 17:56:34,8A19C8D0-3BFA-EE11-8D4A-0030646ACDBB,AF79F470-3AFA-EE11-8D4A-0030646ACDBB
44018854,2024.04.14 16:48:51,B102_408_804,45.0,801769.591,7513260.865,410.6114,408.4956,420.5588,9.9474105835,12.0632781982,5100001338599,2,251.0,0.4828599393,75.1324157715,2294.0749511719,18.4831409454,0.0,3.36,836958,24337590,2024.04.14 17:56:34,2024.04.14 17:56:34,8A19C8D0-3BFA-EE11-8D4A-0030646ACDBB,B1586462-3AFA-EE11-8D4A-0030646ACDBB
44018855,2024.04.14 16:48:51,B102_408_804,45.0,801769.591,7513260.865,410.9171,408.4956,420.5588,9.6416625977,12.0632781982,5100001338599,2,251.0,0.481474638,77.3919677734,2324.1508789063,18.3732414246,0.0,3.36,836958,24337590,2024.04.14 17:56:34,2024.04.14 17:56:34,8A19C8D0-3BFA-EE11-8D4A-0030646ACDBB,B06C994B-3AFA-EE11-8D4A-0030646ACDBB
44018856,2024.04.14 16:48:51,B102_408_804,45.0,801769.591,7513260.865,411.222,408.4956,420.5588,9.3367919922,12.0632781982,5100001338599,2,251.0,0.7635926008,83.7114639282,2397.2124023438,18.3799037933,0.0,3.36,836958,24337590,2024.04.14 17:56:34,2024.04.14 17:56:34,8A19C8D0-3BFA-EE11-8D4A-0030646ACDBB,A93A9035-3AFA-EE11-8D4A-0030646ACDBB
44018857,2024.04.14 16:48:51,B102_408_804,45.0,801769.591,7513260.865,411.5274,408.4956,420.5588,9.0313949585,12.0632781982,5100001338599,2,251.0,0.9627047181,84.4861602783,2330.5183105469,18.372800827,0.0,3.36,836958,24337590,2024.04.14 17:56:34,2024.04.14 17:56:34,8A19C8D0-3BFA-EE11-8D4A-0030646ACDBB,197E1427-3AFA-EE11-8D4A-0030646ACDBB
44018858,2024.04.14 16:48:51,B102_408_804,45.0,801769.591,7513260.865,411.8322,408.4956,420.5588,8.7265701294,12.0632781982,5100001338599,2,251.0,0.963668406,84.783454895,2362.1181640625,18.3660926819,0.0,3.36,836958,24337590,2024.04.14 17:56:34,2024.04.14 17:56:34,8A19C8D0-3BFA-EE11-8D4A-0030646ACDBB,6450AA1B-3AFA-EE11-8D4A-0030646ACDBB
44018859,2024.04.14 16:48:51,B102_408_804,45.0,801769.591,7513260.865,412.1374,408.4956,420.5588,8.4214401245,12.0632781982,5100001338599,2,251.0,0.7977035046,83.1355743408,2449.0375976563,18.3740234375,0.0,3.36,836958,24337590,2024.04.14 17:56:34,2024.04.14 17:56:34,8A19C8D0-3BFA-EE11-8D4A-0030646ACDBB,B4A86410-3AFA-EE11-8D4A-0030646ACDBB
44018860,2024.04.14 16:48:51,B102_408_804,45.0,801769.591,7513260.865,412.4431,408.4956,420.5588,8.1156921387,12.0632781982,5100001338599,2,251.0,1.309140563,86.9269943237,2619.4255371094,18.3455047607,0.0,3.36,836958,24337590,2024.04.14 17:56:34,2024.04.14 17:56:34,8A19C8D0-3BFA-EE11-8D4A-0030646ACDBB,09ACCB02-3AFA-EE11-8D4A-0030646ACDBB
44018861,2024.04.14 16:48:51,B102_408_804,45.0,801769.591,7513260.865,412.7486,408.4956,420.5588,7.8102493286,12.0632781982,5100001338599,2,251.0,1.6685237885,88.9875640869,2740.9309082031,18.2608070374,0.0,3.36,836958,24337590,2024.04.14 17:56:34,2024.04.14 17:56:34,8A19C8D0-3BFA-EE11-8D4A-0030646ACDBB,D0F044FA-39FA-EE11-8D4A-0030646ACDBB
44018862,2024.04.14 16:48:51,B102_408_804,45.0,801769.591,7513260.865,413.0544,408.4956,420.5588,7.5043716431,12.0632781982,5100001338599,2,251.0,1.3145684004,86.0154190063,2398.6369628906,18.369977951,0.0,3.36,836958,24337590,2024.04.14 17:56:34,2024.04.14 17:56:34,8A19C8D0-3BFA-EE11-8D4A-0030646ACDBB,658A03F4-39FA-EE11-8D4A-0030646ACDBB
44018863,2024.04.14 16:48:51,B102_408_804,45.0,801769.591,7513260.865,413.3611,408.4956,420.5588,7.1976623535,12.0632781982,5100001338599,2,251.0,0.9682460427,84.7397155762,2474.4201660156,18.3550930023,0.0,3.36,836958,24337590,2024.04.14 17:56:34,2024.04.14 17:56:34,8A19C8D0-3BFA-EE11-8D4A-0030646ACDBB,545F50EB-39FA-EE11-8D4A-0030646ACDBB
44018864,2024.04.14 16:48:51,B102_408_804,45.0,801769.591,7513260.865,413.6677,408.4956,420.5588,6.8910827637,12.0632781982,5100001338599,2,251.0,1.0169203281,84.5098114014,2370.9506835938,18.3570995331,0.0,3.36,836958,24337590,2024.04.14 17:56:34,2024.04.14 17:56:34,8A19C8D0-3BFA-EE11-8D4A-0030646ACDBB,76AD5BE0-39FA-EE11-8D4A-0030646ACDBB
44018865,2024.04.14 16:48:51,B102_408_804,45.0,801769.591,7513260.865,413.9728,408.4956,420.5588,6.5860366821,12.0632781982,5100001338599,2,251.0,0.9187859297,84.906036377,2409.4572753906,18.3839740753,0.0,3.36,836958,24337590,2024.04.14 17:56:34,2024.04.14 17:56:34,8A19C8D0-3BFA-EE11-8D4A-0030646ACDBB,E2C832D5-39FA-EE11-8D4A-0030646ACDBB
44018866,2024.04.14 16:48:51,B102_408_804,45.0,801769.591,7513260.865,414.279,408.4956,420.5588,6.2798080444,12.0632781982,5100001338599,2,251.0,1.1459969282,85.8870010376,2560.6137695313,18.3626880646,0.0,3.36,836958,24337590,2024.04.14 17:56:34,2024.04.14 17:56:34,8A19C8D0-3BFA-EE11-8D4A-0030646ACDBB,D97492C9-39FA-EE11-8D4A-0030646ACDBB
44018867,2024.04.14 16:48:51,B102_408_804,45.0,801769.591,7513260.865,414.5846,408.4956,420.5588,5.9742355347,12.0632781982,5100001338599,2,251.0,1.019387126,85.4501724243,2541.5183105469,18.3098545074,0.0,3.36,836958,24337590,2024.04.14 17:56:34,2024.04.14 17:56:34,8A19C8D0-3BFA-EE11-8D4A-0030646ACDBB,0647F1BF-39FA-EE11-8D4A-0030646ACDBB
44018868,2024.04.14 16:48:51,B102_408_804,45.0,801769.591,7513260.865,414.8904,408.4956,420.5588,5.6684494019,12.0632781982,5100001338599,2,251.0,1.2278221846,86.549949646,2398.2360839844,18.3921432495,0.0,3.36,836958,24337590,2024.04.14 17:56:34,2024.04.14 17:56:34,8A19C8D0-3BFA-EE11-8D4A-0030646ACDBB,AA152AB5-39FA-EE11-8D4A-0030646ACDBB
44018869,2024.04.14 16:48:51,B102_408_804,45.0,801769.591,7513260.865,415.1973,408.4956,420.5588,5.3615188599,12.0632781982,5100001338599,2,251.0,1.0177849531,85.2965698242,2430.5861816406,18.3982639313,0.0,3.36,836958,24337590,2024.04.14 17:56:34,2024.04.14 17:56:34,8A19C8D0-3BFA-EE11-8D4A-0030646ACDBB,E97584AC-39FA-EE11-8D4A-0030646ACDBB
44018870,2024.04.14 16:48:51,B102_408_804,45.0,801769.591,7513260.865,415.5026,408.4956,420.5588,5.0562133789,12.0632781982,5100001338599,2,251.0,1.0790489912,85.2420578003,2435.7829589844,18.4044246674,0.0,3.36,836958,24337590,2024.04.14 17:56:34,2024.04.14 17:56:34,8A19C8D0-3BFA-EE11-8D4A-0030646ACDBB,8C1795A1-39FA-EE11-8D4A-0030646ACDBB
44018871,2024.04.14 16:48:51,B102_408_804,45.0,801769.591,7513260.865,415.8083,408.4956,420.5588,4.7505111694,12.0632781982,5100001338599,2,251.0,0.9685351849,85.46068573,2609.1301269531,18.3989162445,0.0,3.36,836958,24337590,2024.04.14 17:56:34,2024.04.14 17:56:34,8A19C8D0-3BFA-EE11-8D4A-0030646ACDBB,FF5B1B97-39FA-EE11-8D4A-0030646ACDBB
44018872,2024.04.14 16:48:51,B102_408_804,45.0,801769.591,7513260.865,416.115,408.4956,420.5588,4.4438400269,12.0632781982,5100001338599,2,251.0,1.1461399794,85.8700485229,2460.3845214844,18.418888092,0.0,3.36,836958,24337590,2024.04.14 17:56:34,2024.04.14 17:56:34,8A19C8D0-3BFA-EE11-8D4A-0030646ACDBB,099F2A8C-39FA-EE11-8D4A-0030646ACDBB
44018873,2024.04.14 16:48:51,B102_408_804,45.0,801769.591,7513260.865,416.4206,408.4956,420.5588,4.1382293701,12.0632781982,5100001338599,2,251.0,1.3130970001,87.2952728271,2442.0070800781,18.3967437744,0.0,3.36,836958,24337590,2024.04.14 17:56:34,2024.04.14 17:56:34,8A19C8D0-3BFA-EE11-8D4A-0030646ACDBB,1F668D82-39FA-EE11-8D4A-0030646ACDBB
44018874,2024.04.14 16:48:51,B102_408_804,45.0,801769.591,7513260.865,416.7269,408.4956,420.5588,3.8318634033,12.0632781982,5100001338599,2,251.0,1.0832227468,85.3243179321,2512.4169921875,18.3885288239,0.0,3.36,836958,24337590,2024.04.14 17:56:34,2024.04.14 17:56:34,8A19C8D0-3BFA-EE11-8D4A-0030646ACDBB,F6684F7A-39FA-EE11-8D4A-0030646ACDBB
44018875,2024.04.14 16:48:51,B102_408_804,45.0,801769.591,7513260.865,417.0338,408.4956,420.5588,3.5249786377,12.0632781982,5100001338599,2,251.0,0.572876811,81.9469680786,2411.3051757813,18.4233875275,0.0,3.36,836958,24337590,2024.04.14 17:56:34,2024.04.14 17:56:34,8A19C8D0-3BFA-EE11-8D4A-0030646ACDBB,2E024470-39FA-EE11-8D4A-0030646ACDBB
44018876,2024.04.14 16:48:51,B102_408_804,45.0,801769.591,7513260.865,417.3393,408.4956,420.5588,3.2194976807,12.0632781982,5100001338599,2,251.0,1.3098926544,87.4142074585,2600.8530273438,18.3025608063,0.0,3.36,836958,24337590,2024.04.14 17:56:34,2024.04.14 17:56:34,8A19C8D0-3BFA-EE11-8D4A-0030646ACDBB,5F42095D-39FA-EE11-8D4A-0030646ACDBB
44018877,2024.04.14 16:48:51,B102_408_804,45.0,801769.591,7513260.865,417.6449,408.4956,420.5588,2.9138793945,12.0632781982,5100001338599,2,251.0,1.3141759634,87.6537017822,2535.5502929688,18.4185142517,0.0,3.36,836958,24337590,2024.04.14 17:56:34,2024.04.14 17:56:34,8A19C8D0-3BFA-EE11-8D4A-0030646ACDBB,C9769D54-39FA-EE11-8D4A-0030646ACDBB
44018878,2024.04.14 16:48:51,B102_408_804,45.0,801769.591,7513260.865,417.9515,408.4956,420.5588,2.6072616577,12.0632781982,5100001338599,2,251.0,1.4237802029,89.9882278442,2485.3254394531,18.3569488525,0.0,3.36,836958,24337590,2024.04.14 17:56:34,2024.04.14 17:56:34,8A19C8D0-3BFA-EE11-8D4A-0030646ACDBB,C524EA4B-39FA-EE11-8D4A-0030646ACDBB
44018879,2024.04.14 16:48:51,B102_408_804,45.0,801769.591,7513260.865,418.26,408.4956,420.5588,2.2987976074,12.0632781982,5100001338599,2,251.0,2.638061285,89.3246994019,2327.6916503906,18.0098628998,0.0,3.36,836958,24337590,2024.04.14 17:56:34,2024.04.14 17:56:34,8A19C8D0-3BFA-EE11-8D4A-0030646ACDBB,3DD40640-39FA-EE11-8D4A-0030646ACDBB
44018880,2024.04.14 16:48:51,B102_408_804,45.0,801769.591,7513260.865,418.5678,408.4956,420.5588,1.9910354614,12.0632781982,5100001338599,2,251.0,1.6678162813,89.3370361328,2483.4519042969,18.351896286,0.0,3.36,836958,24337590,2024.04.14 17:56:34,2024.04.14 17:56:34,8A19C8D0-3BFA-EE11-8D4A-0030646ACDBB,3CD40640-39FA-EE11-8D4A-0030646ACDBB
44018881,2024.04.14 16:48:51,B102_408_804,45.0,801769.591,7513260.865,418.8735,408.4956,420.5588,1.6852874756,12.0632781982,5100001338599,2,251.0,0.8343119025,62.1516418457,1694.0354003906,12.3693180084,0.0,3.36,836958,24337590,2024.04.14 17:56:34,2024.04.14 17:56:34,8A19C8D0-3BFA-EE11-8D4A-0030646ACDBB,D8D1B639-39FA-EE11-8D4A-0030646ACDBB
