Date,Time,Date Time,Pre_Leach_Density_pct_w_w,Leach_Tank_01_Density_pct_w_w,Leach_Tank_01_pH,Leach_Tank_01_CN_ppm,Leach_Tank_01_DO_ppm,Leach_Tank_02_Density_pct_w_w,Leach_Tank_02_pH,Leach_Tank_02_CN_ppm,Leach_Tank_02_DO_ppm,CIL_Tank_01_Density_pct_w_w,CIL_Tank_01_pH,CIL_Tank_01_CN_ppm,CIL_Tank_01_DO_ppm,CIL_Tank_01_Carbon_gpl,CIL_Tank_02_Density_pct_w_w,CIL_Tank_02_pH,CIL_Tank_02_CN_ppm,CIL_Tank_02_DO_ppm,CIL_Tank_02_Carbon_gpl,CIL_Tank_03_Density_pct_w_w,CIL_Tank_03_pH,CIL_Tank_03_CN_ppm,CIL_Tank_03_DO_ppm,CIL_Tank_03_Carbon_gpl,CIL_Tank_04_Density_pct_w_w,CIL_Tank_04_pH,CIL_Tank_04_CN_ppm,CIL_Tank_04_DO_ppm,CIL_Tank_04_Carbon_gpl,CIL_Tank_05_Density_pct_w_w,CIL_Tank_05_pH,CIL_Tank_05_CN_ppm,CIL_Tank_05_DO_ppm,CIL_Tank_05_Carbon_gpl,CIL_Tank_06_Density_pct_w_w,CIL_Tank_06_pH,CIL_Tank_06_CN_ppm,CIL_Tank_06_DO_ppm,CIL_Tank_06_Carbon_gpl,Tailing_Density_pct_w_w,Tailing_CN_ppm,DO_Purity_pct_w_w,DO_Flow,Feed_Ton_Dry,Feed_Grade_Au_ppm,Feed_Grade_Ag_ppm,Feed_Grade_Cu_ppm,Tail_Ton_Dry,Tail_Solution_Volume_m3,Tail_Solid_Au_ppm,Tail_Solid_Ag_ppm,Tail_Solid_Cu_ppm,Tail_Solution_Au_ppm,Tail_Solution_Ag_ppm,Tail_Solution_Cu_ppm,Slurry_Volume_m3,Residence_Time_hr,Adjusted_Residence_Time_hr,Au_Input_g,Au_Tail_g,Recovery_pct,Avg_Tank_CN_ppm,Avg_Tank_DO_ppm,Avg_Tank_Carbon_gpl,NaCN_Added_Est_kg,NaCN_in_Tails_Est_kg,NaCN_Loss_pct,NaCN_Utilisation_pct,NaCN_Difference_ppm,NaCN_Difference_kg,Au_Recovery_pct,Au_Tail_to_Feed_Solid_Ratio,CN_to_Au_Ratio,DO_Carbon_Interaction,Grade_x_RT,CN_x_DO,CN_per_Grade,NaCN_per_Grade,Residence_Time_Modifier,Inferred_Sample_Type,k_fit,Sample_Type,f_fast,k_fast,k_slow,Predicted_Recovery_Kinetic
2025-03-16,1900-01-15 06:00:00,2025-03-16 06:00:00,39,40.0,11.5,250.0,0.0,39.0,11.2,250.0,0.0,39.0,11.1,0.0,0.0,16.34,39,11,0.0,0.0,17.3,38.0,10.8,0.0,0.0,13.84,38.0,10.8,0.0,0.0,7.69,38.0,10.7,0.0,0.0,9.61,38,10.5,120.0,0.0,14.42,30,100.0,74.45068359375,393.2411023457845,1468.5444829979438,0.9652259273391826,25.426588675216777,66.97220726840426,1453.6890258070835,2612.525927597682,0.13,24.33213354789035,52.53003853337806,0.010597662965134128,1.0245089786264634,1.277188987738904,1040.7975263138153,6.195249159398786,24,1417.4772104405306,188.97957335492086,86.66789335567597,206.66666666666666,,13.200000000000001,367.1361207494859,261.25259275976816,71.15959939502466,28.840400604975343,150.0,105.88352798971772,86.53165064076053,0.13468349359239468,214.11222058278128,,5.979815114977985,,214.11000234561752,380.3589468137097,0.9,Sulfide Super Grade,0.219,Sulfide Super Grade,0.5,0.219,0.219,99.47838724445101
2025-03-17,1900-01-16 06:00:00,2025-03-17 06:00:00,40,41.0,10.6,200.0,0.0,40.0,10.5,200.0,0.0,40.0,10.6,0.0,0.0,17.3,40,10.7,0.0,0.0,15.38,39.0,10.8,0.0,0.0,4.8,38.0,10.8,0.0,0.0,8.65,37.0,10.9,0.0,0.0,13.46,36,11,150.0,0.0,8.65,31,110.0,73.79150390625,395.4741755167643,1893.0510741089024,0.9762687043554902,31.03110574485114,74.26213174533184,1827.3464496759705,2867.4857994271983,0.15118864685606662,20.28454494194777,55.067381396507265,0.01,0.46273549627860333,1.3328167212791977,1341.6569248866367,4.8059976290472495,24,1848.126519399067,276.2740370637474,85.0511296621846,183.33333333333334,,11.373333333333333,378.6102148217805,315.4234379369918,83.31086314865222,16.689136851347783,90.0,63.18677688478874,84.51362353606552,0.1548637646393447,187.78982929127665,,4.691945078445516,,187.78790576443487,387.80956004948155,0.9,Sulfide Super Grade,0.219,Sulfide Super Grade,0.5,0.219,0.219,99.47838724445101
2025-03-18,1900-01-17 06:00:00,2025-03-18 06:00:00,39,38.0,9.6,250.0,0.0,37.0,9.9,300.0,0.0,37.0,10.0,0.0,0.0,18.26,36,10,0.0,0.0,15.76,36.0,10.1,0.0,0.0,15.38,36.0,10.2,0.0,0.0,12.5,36.0,10.3,0.0,0.0,8.65,37,10.4,150.0,0.0,12.88,31,130.0,90.1326446533203,370.74580510457355,195.1491457056618,0.7948244461401845,20.49251086062598,46.316522054877275,352.0380526086906,528.1461648048099,0.12831221167907383,20.921440664784324,52.62969369893486,0.01,0.42532396677350753,3.307723360350988,138.30752181103088,46.62074712617497,24,155.1093116502328,45.17078112541524,70.87809839084703,233.33333333333334,,13.905000000000001,48.78728642641545,68.6590014246253,140.7313389486866,-40.73133894868661,120.0,-19.871714998209853,83.85653431997697,0.1614346568002303,293.5658741580527,,37.05530951320362,,293.56218073641526,61.38043798093127,0.9,Sulfide High Grade,0.208,Composite GC,0.5,0.077,0.077,84.2448044669658
2025-03-20,1900-01-19 06:00:00,2025-03-20 06:00:00,40,40.0,11.0,450.0,0.0,39.0,11.0,350.0,0.0,38.0,10.7,0.0,0.0,17.88,36,10.4,0.0,0.0,14.42,36.0,10.1,0.0,0.0,8.26,37.0,10.0,0.0,0.0,13.46,37.0,9.9,0.0,0.0,7.3,37,9.8,110.0,0.0,9.23,27,80.0,94.9422149658203,206.55936575493158,1866.780309028934,1.38590107765391,25.403175800834916,56.31797942747226,1819.7461737093556,3961.0901511413836,0.14,21.369555924980634,45.92467550579172,0.015835919496973643,0.21060761445647252,0.10115086662943948,1323.0381171990518,4.873631315816349,24,2587.172842026299,254.7644643193098,90.15278530367627,303.3333333333333,,11.758333333333333,840.0511390630202,316.8872120913107,37.722371574278405,62.277628425721595,370.0,523.1639269717095,89.89826891274262,0.10101731087257376,218.87084022390977,,6.754370892677721,,218.86926096789722,606.1363911493302,0.9,Sulfide Super Grade,0.219,Sulfide Super Grade,0.5,0.219,0.219,99.47838724445101
2025-03-21,1900-01-20 06:00:00,2025-03-21 06:00:00,41,39.0,11.0,350.0,0.0,40.0,11.0,350.0,0.0,39.0,11.0,0.0,0.0,16.92,38,10.9,0.0,0.0,13.46,38.0,10.8,0.0,0.0,9.61,38.0,10.6,0.0,0.0,13.46,37.0,10.6,0.0,0.0,8.65,37,10.4,110.0,0.0,18.84,30,80.0,94.9544219970703,0.0,1721.4836497979857,0.7462854986641282,24.253646449502224,57.851392691556526,1768.517785117564,3858.025224602362,0.11022319455027099,19.940680861363184,50.89826811001975,0.011404478460488388,0.4835346862625557,1.209503978662465,1220.0624121659177,5.284975535434436,24,1284.7182840316332,194.93167989462762,84.82689299922598,270.0,,13.49,602.519277429295,308.64201796818895,51.22525195957863,48.77474804042137,270.0,293.87725946110606,85.23042525312718,0.1476957474687282,361.79183500591597,,3.9441006028894057,,361.7869871696949,807.3467929363193,0.9,Sulfide High Grade,0.208,Composite GC,0.5,0.077,0.077,84.2448044669658
2025-03-22,1900-01-21 06:00:00,2025-03-22 06:00:00,42,41.0,10.5,350.0,0.0,41.0,10.6,350.0,0.0,40.0,10.6,0.0,0.0,17.88,40,10.7,0.0,0.0,13.46,38.0,10.7,0.0,0.0,8.65,38.0,10.7,0.0,0.0,13.46,37.0,10.6,0.0,0.0,12.5,37,10.6,130.0,0.0,16.73,31,110.0,,,1800.1088395864624,0.7898440509926016,16.760620469123264,51.51377553579456,1661.1285481929697,3671.8474427615165,0.09,5.785233607516211,28.66517320327125,0.01,0.580624134995392,5.3201774740143,1275.7862284923694,5.054138268618696,24,1421.8052580865626,149.50156933736727,89.4850881661133,276.6666666666667,,13.780000000000001,630.0380938552618,403.9032187037668,64.10774564951231,35.89225435048769,240.0,226.13487515149495,88.60534558855049,0.1139465441144951,350.2801170927072,,3.9919810443625243,,350.2756823478749,797.6639393866491,0.9,Sulfide High Grade,0.208,Composite GC,0.5,0.077,0.077,84.2448044669658
2025-03-23,1900-01-22 06:00:00,2025-03-23 06:00:00,43,41.0,11.0,400.0,0.0,41.0,11.0,350.0,0.0,39.0,10.7,0.0,0.0,15.38,40,10.7,0.0,0.0,5.0,39.0,10.5,0.0,0.0,10.0,39.0,10.6,0.0,0.0,8.07,38.0,10.5,0.0,0.0,11.92,37,10.4,120.0,0.0,13.02,32,90.0,,,1754.3321485148515,0.83911388416819,19.979785304285933,44.81972820067468,1422.8558956819877,3354.7343867854715,0.09477189781021898,24.21956072647653,54.00992955565,0.010078201890351066,0.009999999999999992,1.0179850985662549,1243.3430390747076,5.186018497999219,24,1472.084463261423,134.84675354424095,90.83974072754724,290.0,,10.565,701.7328594059406,301.9260948106924,43.025788341490966,56.974211658509034,310.0,399.80676459524824,88.70571687606314,0.11294283123936862,345.60267142698484,,4.351660125224208,,345.59855281377475,836.2684850778109,0.9,Sulfide High Grade,0.208,Composite GC,0.5,0.077,0.077,84.2448044669658
2025-03-24,1900-01-23 06:00:00,2025-03-24 06:00:00,44,43.0,11.0,400.0,0.0,42.0,10.8,450.0,0.0,42.0,10.8,0.0,0.0,16.34,41,10.6,0.0,0.0,10.38,40.0,10.5,0.0,0.0,9.61,39.0,10.5,0.0,0.0,9.61,39.0,10.5,0.0,0.0,14.42,39,10.5,100.0,0.0,15.38,29,90.0,,,1521.111837875941,0.7448428387910091,13.97963643291151,44.31786394078065,1535.887121525859,3042.695133860841,0.07,12.186839353392946,49.0,0.01,0.6633186381783429,0.01,1078.0534443709853,5.981150594776154,24,1132.989259442125,107.51209850681013,90.51075748416643,316.6666666666667,,12.623333333333333,608.4447351503765,273.8425620474757,45.0069737196092,54.9930262803908,310.0,334.60217310290074,90.6020443032492,0.09397955696750798,425.1456148530123,,4.455017188249603,,425.13990707299575,816.8656994554249,0.9,Sulfide High Grade,0.208,Composite GC,0.5,0.077,0.077,84.2448044669658
2025-03-25,1900-01-24 06:00:00,2025-03-25 06:00:00,42,42.0,10.7,450.0,0.0,40.0,10.6,500.0,0.0,39.0,10.3,0.0,0.0,16.92,37,10.4,0.0,0.0,9.43,38.0,10.5,0.0,0.0,10.57,35.0,10.5,0.0,0.0,11.92,35.0,10.5,0.0,0.0,14.23,37,10.5,160.0,0.0,17.3,30,130.0,,,1570.8982778110399,0.24519460314025673,16.643321209862847,42.30956685327522,1556.1229941611216,2982.7408276510696,0.08,12.14756117734865,44.0,0.01,0.009999180000000002,1.1398149266352005,1113.3384521649878,5.791590138166232,24,385.1757798015907,124.48983953288973,67.6797332384149,370.0,,13.395000000000001,706.9042250149679,387.75630759463905,54.85273589734575,45.14726410265425,320.0,319.14791742032884,67.37285446929751,0.326271455307025,1509.0054807949905,,1.4200666454786939,,1508.9439401280752,2882.9158015872135,1.2,Sulfide Low Grade,0.153,Sulfide Low Grade,0.5,0.153,0.153,97.45744320742241
2025-03-26,1900-01-25 06:00:00,2025-03-26 06:00:00,40,40.0,10.2,250.0,0.0,39.0,10.8,450.0,0.0,40.0,10.9,0.0,0.0,15.38,39,10.9,0.0,0.0,5.76,39.0,10.9,0.0,0.0,5.75,39.0,10.8,0.0,0.0,11.15,39.0,10.8,0.0,0.0,15.0,39,10.7,200.0,0.0,16.34,33,150.0,,,1684.5255722058141,0.5995178088060859,13.401353146184542,49.21030495074987,1794.905956853614,3739.770532573751,0.08,12.883095402346868,43.70103490648621,0.11454670855698161,0.2309473756308892,0.01000000000000003,1193.8692146287754,5.40092660149961,24,1009.9030799266476,143.5924765482891,85.7815587057405,300.0,,11.563333333333333,421.13139305145353,560.9655798860626,133.20440820652007,-33.20440820652007,100.0,-139.8341868346091,86.65594268845548,0.13344057311544522,500.4021491829195,,3.2379516816535463,,500.39380257844465,702.438463847248,0.9,Sulfide High Grade,0.208,Composite GC,0.5,0.077,0.077,84.2448044669658
2025-03-27,1900-01-26 06:00:00,2025-03-27 06:00:00,41,40.0,10.3,400.0,0.0,39.0,10.6,450.0,0.0,37.0,10.2,0.0,0.0,17.3,37,10.6,0.0,0.0,8.65,36.0,10.8,0.0,0.0,10.57,36.0,10.8,0.0,0.0,13.46,36.0,10.7,0.0,0.0,9.61,36,10.4,180.0,0.0,12.5,28,130.0,,,1717.494124556728,0.5583990281251847,19.265842268479506,48.150867144019024,1726.8916968667845,3879.858967888841,0.08,11.807054847805778,38.474384765590095,0.01,0.6949495103059906,0.47259790280424585,1217.2349268222047,5.2972518762944,24,959.0470499631919,138.15133574934276,85.59493658265828,343.3333333333333,,12.015,686.9976498226912,504.38166582554936,73.41825200649906,26.58174799350094,270.0,182.61598399714183,85.6733275004796,0.14326672499520396,614.8530281044169,,2.957980299457104,,614.8420173041409,1230.276759903458,0.9,Sulfide High Grade,0.208,Composite GC,0.5,0.077,0.077,84.2448044669658
2025-03-28,1900-01-27 06:00:00,2025-03-28 06:00:00,42,39.0,10.1,350.0,0.0,38.0,10.6,350.0,0.0,38.0,10.8,0.0,0.0,17.3,39,10.8,0.0,0.0,10.57,39.0,10.6,0.0,0.0,9.61,38.0,10.6,0.0,0.0,14.42,38.0,10.6,0.0,0.0,11.53,37,10.5,180.0,0.0,13.65,30,160.0,,,1625.15,0.7149030009049244,22.77630362221749,44.63963343318298,1694.7006658851308,4021.695165721431,0.08,10.4212582920542,56.09497500206563,0.01001800494220934,0.009999120000000064,0.36430622883257907,1151.7881272727275,5.598251837573598,24,1161.824611920638,135.57605327081046,88.33076422381114,293.3333333333333,,12.84666666666667,568.8025,643.471226515429,113.12735554351976,-13.127355543519755,190.0,-74.66872651542894,88.80967069676082,0.11190329303239177,410.31207445210316,,4.002207038502873,,410.3063351233466,795.624781309082,0.9,Sulfide High Grade,0.208,Composite GC,0.5,0.077,0.077,84.2448044669658
2025-03-29,1900-01-28 06:00:00,2025-03-29 06:00:00,39,40.0,11.5,450.0,0.0,39.0,10.4,450.0,0.0,39.0,10.4,0.0,0.0,19.2,40,10.4,0.0,0.0,13.7,40.0,10.3,0.0,0.0,12.5,38.0,10.4,0.0,0.0,16.2,37.0,10.4,0.0,0.0,12.5,37,10.3,140.0,0.0,13.7,29,110.0,,,1795.2684704492763,0.8398441299315114,20.686036415916515,48.37883802673264,1727.1250982848678,4400.670302425224,0.07,13.413459096395783,44.812591357170135,0.01,5.1279523866012005,0.5303790668041664,1272.3557268747782,5.067765141308312,24,1507.7456865579477,120.89875687994076,91.98148879099485,346.6666666666667,,14.633333333333333,807.8708117021745,484.07373326677464,59.919695854196895,40.080304145803105,340.0,323.79707843539984,91.66512004963249,0.0833487995036751,412.7750070658196,,4.256132805799322,,412.77009222415415,961.9180080331986,0.9,Sulfide High Grade,0.208,Composite GC,0.5,0.077,0.077,84.2448044669658
2025-03-30,1900-01-29 06:00:00,2025-03-30 06:00:00,41,39.0,10.3,400.0,0.0,37.0,10.6,450.0,0.0,38.0,10.8,0.0,0.0,17.5,36,10.8,0.0,0.0,12.5,37.0,10.8,0.0,0.0,12.5,38.0,10.8,0.0,0.0,12.5,38.0,10.7,0.0,0.0,6.25,36,10.5,220.0,0.0,14.5,29,170.0,,,1417.510149652903,0.5471614146600179,18.725002713420277,52.86086630521204,1417.5101496529028,3360.571434500809,0.09,19.139883754234983,51.131718985991036,0.010000167330107858,0.034874385242593425,0.3294268802448308,1004.6281024267303,6.418295471154478,24,775.6068587790161,127.57591346876124,83.55147172504442,356.6666666666667,,12.625,567.0040598611611,571.2971438651376,100.75715225126038,-0.7571522512603792,230.0,-4.29308400397656,83.55147172504442,0.16448528274955582,651.8490834889806,,3.51184362970287,,651.8371704199491,1036.245762607073,0.9,Sulfide High Grade,0.208,Composite GC,0.5,0.077,0.077,84.2448044669658
2025-04-02,1900-01-01 06:00:00,2025-04-02 06:00:00,37.42,38.0,10.7,350.0,6.8,37.0,10.9,400.0,6.7,37.0,10.9,0.0,7.1,18.7,38,10.9,0.0,6.5,12.5,37.0,10.7,0.0,6.8,12.5,38.0,10.6,0.0,7.1,11.3,37.0,10.3,0.0,5.6,16.3,37,10.3,170.0,9.1,16.3,30,100.0,95.0,226.2,1963.33830675241,0.4059513290204669,11.698304703789724,41.72271819327003,1978.2181431279155,4782.010228793292,0.06015253870934919,9.478682508223757,38.123726333281795,0.01,0.5285644204519822,0.17306105656482856,1391.4714035856173,4.633943596242403,24,797.0197949429339,118.99484343003881,85.07002659343502,306.6666666666667,6.9625,14.6,687.1684073633435,478.20102287932923,69.59007686546309,30.40992313453691,250.0,208.96738448401425,85.18232743454907,0.14817672565450937,755.4271774565503,101.6525,1.8811555615004854,2135.166666666667,755.408569103403,1692.6942500198074,1.2,Sulfide Low Grade,0.153,Composite GC,0.5,0.077,0.077,84.2448044669658
2025-04-03,1900-01-02 06:00:00,2025-04-03 06:00:00,38,38.0,10.5,400.0,7.6,36.0,10.4,350.0,7.3,37.0,10.6,0.0,7.0,7.5,35,10.6,0.0,6.9,8.8,36.0,10.7,0.0,6.9,11.8,36.0,10.8,0.0,7.1,12.5,35.0,10.8,0.0,7.2,16.0,37,10.7,150.0,6.9,16.0,31,100.0,95.07,231.77,569.1141091284283,0.6109587975030485,14.427118868509734,54.099572836778634,569.114109128428,1244.231904273471,0.15195457647694624,8.905623755856226,26.191371352740116,0.02219025161989696,0.44444258389486907,4.7276917606917905,403.3466904332024,15.986247446519814,24,347.70527175512325,86.47949341966485,75.12850668523387,300.0,7.1125,12.1,227.6456436513713,124.4231904273471,54.65652161474937,45.34347838525063,300.0,103.2224532240242,75.12850668523387,0.2487149331476613,491.0314758148697,86.06125,9.766938516511924,2133.75,491.02343888274123,372.597822641238,0.9,Sulfide High Grade,0.208,Composite GC,0.5,0.077,0.077,84.2448044669658
2025-04-04,1900-01-03 06:00:00,2025-04-04 06:00:00,43,40.0,11.1,450.0,0.0,38.0,10.5,350.0,0.0,39.0,10.7,0.0,0.0,16.3,38,10.6,0.0,0.0,10.0,36.0,10.4,0.0,0.0,6.3,34.0,10.5,0.0,0.0,12.5,34.0,10.5,0.0,0.0,15.2,36,10.5,110.0,0.0,15.2,31,80.0,95.0032501220703,228.12403411865236,2297.3582162029415,0.40063573961453103,9.516090050621742,51.54807534118696,2140.2676378117276,4975.573137237755,0.07618519341644048,12.168247742717316,34.24792286014149,0.010012937513064644,0.279292179848669,0.009999021103302882,1628.200423047103,3.9602004204942176,24,920.4038081079851,163.05670394963465,82.2842210654452,303.3333333333333,,12.583333333333334,1033.8111972913237,398.04585097902043,38.50276066093457,61.49723933906543,370.0,635.7653463123032,80.98392482664138,0.1901607517335861,757.1299895141243,,1.5865978244864776,,757.1110917719383,2580.362387694359,1.2,Sulfide Low Grade,0.153,Composite GC,0.5,0.077,0.077,84.2448044669658
2025-04-05,1900-01-04 06:00:00,2025-04-05 06:00:00,0,40.0,10.4,400.0,8.8,39.0,10.8,400.0,9.4,38.0,10.6,0.0,7.6,17.25,38,10.4,0.0,7.9,16.0,37.0,10.5,0.0,7.5,11.75,35.0,10.5,0.0,7.6,9.25,35.0,10.4,0.0,11.1,10.75,36,10.5,140.0,9.7,18.75,30,100.0,95.0276641845703,229.45794671376547,2126.6493076597794,0.6262516194559146,13.68752423628664,45.70755611441937,2044.7440600208888,4482.167049861299,0.08354910374478229,15.769058738032232,48.8628027898893,0.01,0.43895717618468083,0.009999166086175943,1507.2143638650584,4.278090863906663,24,1331.8175729367363,170.8365336022126,87.17267761938987,313.3333333333333,8.7,13.958333333333334,850.6597230639118,448.21670498612997,52.69048161487417,47.30951838512583,300.0,402.4430180777818,86.6588602489572,0.133411397510428,500.331374161645,121.4375,2.6791613317011005,2725.9999999999995,500.32338498653644,1358.313676962913,0.9,Sulfide High Grade,0.208,Composite GC,0.5,0.077,0.077,84.2448044669658
2025-04-06,1900-01-05 06:00:00,2025-04-06 06:00:00,42,40.0,10.9,350.0,7.8,39.0,10.8,350.0,7.2,39.0,10.7,0.0,6.5,17.0,38,10.7,0.0,6.7,16.25,38.0,10.6,0.0,7.0,11.25,36.0,10.5,0.0,5.7,8.5,36.0,10.5,0.0,6.1,10.5,36,10.5,120.0,6.8,19.0,29,100.0,95.03173828125,233.31765988667806,2135.7400000000002,1.0784593848365225,38.963179538122056,39.74855575041851,2079.171523814524,3996.36562641541,0.10492973794151157,14.27389794938956,55.33589825099549,0.009999999997054155,0.39328323420578976,0.4097280917650226,1513.6571854545457,4.259881340347015,24,2303.3088465707547,218.16692312931127,90.52810814085458,273.3333333333333,6.725,13.75,747.5090000000001,399.636562641541,53.46244160826705,46.53755839173295,250.0,347.87243735845914,90.27040429923865,0.09729595700761348,253.44796213606725,92.46875,4.594109009787222,1838.1666666666665,253.44561206507123,693.1202781554246,0.9,Sulfide Super Grade,0.219,Sulfide Super Grade,0.5,0.219,0.219,99.47838724445101
2025-04-07,1900-01-06 06:00:00,2025-04-07 06:00:00,40,41.0,10.5,400.0,7.1,40.0,10.5,450.0,7.0,39.0,10.6,0.0,6.4,17.0,38,10.7,0.0,5.7,7.75,37.0,10.6,0.0,5.5,10.0,37.0,10.6,0.0,5.6,10.5,38.0,10.6,0.0,6.7,13.0,37,10.4,160.0,7.0,15.0,30,120.0,94.9666290283203,229.38946863810227,2005.0955914642886,1.1730244887246286,29.371382288340605,30.362770244280476,1996.7001877802004,4021.625608021648,0.10637846981337976,30.333496842784708,18.82071207969255,0.010000950547436317,0.47720855499423054,0.18144011802923207,1421.0659300959633,4.537439019148515,24,2352.026231021404,212.40591065214574,90.96923716875789,336.6666666666667,6.375,12.208333333333334,802.0382365857154,482.5950729625978,60.17108049823282,39.82891950176718,280.0,319.4431636231176,90.93126607023866,0.0906873392976133,287.007364213434,77.828125,5.322527085555867,2146.25,287.0049175047739,683.7294591889829,0.9,Sulfide Super Grade,0.219,Sulfide Super Grade,0.5,0.219,0.219,99.47838724445101
2025-04-08,1900-01-07 06:00:00,2025-04-08 06:00:00,40,39.0,10.4,350.0,6.7,39.0,10.6,450.0,6.3,39.0,10.4,0.0,6.0,17.0,37,10.4,0.0,5.1,14.5,38.0,10.3,0.0,5.4,12.5,38.0,10.3,0.0,5.3,10.0,37.0,10.3,0.0,6.1,11.25,37,10.4,140.0,6.5,17.5,29,100.0,95.0113906860352,233.03361193339032,1943.3687649713547,0.9913473921690446,87.09428337835548,53.86421091062071,1981.5222449796224,4100.228223505151,0.14122178272994831,38.0,34.15558892881411,0.01000635304640384,0.39540429718232,0.11514631883489797,1377.3184447015165,4.681560771080336,24,1926.5535571771293,279.83410395507167,85.47488581811882,313.3333333333333,5.925,13.791666666666666,680.1790677399741,410.02282235051507,60.281599625359654,39.718400374640346,250.0,270.15624538945906,85.75456153458391,0.14245438465416085,316.06814705768016,81.71562499999999,4.641053061691392,1856.4999999999998,316.06495882153496,686.1088373505478,0.9,Sulfide Super Grade,0.219,Sulfide Super Grade,0.5,0.219,0.219,99.47838724445101
2025-04-09,1900-01-08 06:00:00,2025-04-09 06:00:00,42,41.0,10.9,500.0,6.7,40.0,10.6,550.0,6.5,39.0,10.5,0.0,5.8,17.0,39,10.5,0.0,5.8,15.0,38.0,10.5,0.0,6.0,12.75,37.0,10.4,0.0,5.5,10.25,36.0,10.3,0.0,6.1,12.5,37,10.3,120.0,6.8,15.25,29,90.0,95.0764923095703,236.4515808105469,62.31000000000002,0.9925105965703539,58.566339981037515,52.15007333674954,62.309999999999945,126.07574300199266,0.05992543247063755,38.336942399911216,56.70625783751748,0.010048179907824258,0.2512767936518795,0.5096357056643935,44.16079636363638,146.01185963461293,24,61.843335272298766,3.7339536972454224,93.9622375138652,390.0,6.1499999999999995,13.791666666666666,31.15500000000001,11.34681687017934,36.42053240307924,63.57946759692076,410.0,19.80818312982067,93.9622375138652,0.06037762486134802,392.94290796254984,84.81875,144.91831791229646,2398.5,392.93894892221033,31.38977680428581,0.9,Sulfide Super Grade,0.219,Sulfide Super Grade,0.5,0.219,0.219,99.47838724445101
2025-04-12,1900-01-11 06:00:00,2025-04-12 06:00:00,40,39.0,11.0,450.0,6.7,39.0,11.0,400.0,6.9,40.0,10.4,0.0,6.1,17.25,38,10.2,0.0,6.2,13.75,38.0,10.2,0.0,6.2,12.75,36.0,10.1,0.0,5.8,7.25,36.0,10.2,0.0,6.3,12.5,37,10.1,90.0,6.7,16.25,30,70.0,95.02766418,226.69102083583337,1756.300023286099,0.8808398971155548,18.60091172733667,44.79151309875793,1953.1665670322836,4326.7915565114745,0.08,26.5,46.50200045190685,0.01000835738062021,0.315241155668366,0.7532901398044036,1244.7377255944025,5.180207739683371,24,1547.019131815374,156.2533253625827,89.89971603135737,313.3333333333333,6.362500000000001,13.291666666666666,790.3350104787446,302.8754089558032,38.32240821171983,61.67759178828017,380.0,487.4596015229414,90.91775925886506,0.09082240741134939,355.7210956944518,84.56822916666667,4.5629336524599005,1993.5833333333335,355.717057309514,897.2414177112223,0.9,Sulfide Super Grade,0.219,Sulfide High Grade,0.5,0.208,0.208,99.32079332344946
2025-04-13,1900-01-12 06:00:00,2025-04-13 06:00:00,39,39.0,11.0,500.0,6.4,39.0,10.7,450.0,6.1,38.0,10.6,0.0,6.1,16.25,36,10.4,0.0,5.7,13.5,37.0,10.4,0.0,5.8,12.25,39.0,10.4,0.0,0.0,11.75,37.0,10.4,0.0,6.4,12.5,0,10.3,150.0,6.7,15.0,30,110.0,94.95849609,225.12888158162437,1836.8942662444515,0.5862637504308593,18.90478659750407,47.69923424336303,1880.0520121618954,3785.475932545384,0.08,26.7032655464163,48.01735533046292,0.01,0.8693450556832715,0.5607945445280336,1301.857063603795,4.9529246952431745,24,1076.9045216734135,150.40416097295164,86.03365869991548,366.6666666666667,6.171428571428572,13.541666666666666,918.4471331222258,416.4023525799922,45.337650645655394,54.662349354344606,390.0,502.0447805422335,86.3542646221592,0.1364573537784079,625.4295381510362,83.57142857142857,2.9037202074348842,2262.857142857143,625.4188702755312,1566.5840956502802,0.9,Sulfide High Grade,0.208,Composite GC,0.5,0.077,0.077,84.2448044669658
2025-04-14,1900-01-13 06:00:00,2025-04-14 06:00:00,44,37.0,10.7,550.0,6.2,36.0,10.6,500.0,6.3,37.0,10.8,0.0,6.2,15.0,38,10.8,0.0,5.9,13.0,37.0,10.7,0.0,6.2,10.5,36.0,10.2,0.0,6.4,15.0,35.0,10.5,0.0,6.3,15.0,34,10.5,0.0,6.0,15.5,30,130.0,94.97476959,228.84271138509115,1562.0342857588514,1.3630779151655876,33.62840386959136,42.28120548932655,1587.8910862290716,2992.6821878433257,0.09113983075633393,21.85541352086359,42.59040040706306,0.010145745219721032,0.5137562218097179,0.010000000000000004,1107.0562992523642,5.824455363611202,24,2129.174437649343,144.72012485840884,93.20299350305073,525.0,6.1875,14.0,859.1188571673683,389.0486844196323,45.28461704383707,54.71538295616293,420.0,470.070172747736,93.31367416768232,0.06686325832317679,385.15773321455555,86.625,7.939186474006182,3248.4375,385.1549075880576,630.2739886465816,0.9,Sulfide Super Grade,0.219,Sulfide Super Grade,0.5,0.219,0.219,99.47838724445101
