Avg_Tank_CN_ppm,Avg_Tank_DO_ppm,DO_to_CN_Ratio,Au_Cu_Interaction,CN_to_Au_Ratio,DO_Carbon_Interaction,Feed_Ton_Dry,Feed_Grade_Au_ppm,Pred_Tailings_CN
233.67346938775512,9.795918367346939,0.04,1.0,2.0,0.3,1400,3.2,145.2782
237.75510204081633,9.795918367346939,0.04,1.0,2.0,0.3,1400,3.2,145.2782
241.83673469387756,9.795918367346939,0.04,1.0,2.0,0.3,1400,3.2,145.2782
245.9183673469388,9.795918367346939,0.04,1.0,2.0,0.3,1400,3.2,145.2782
250.0,9.795918367346939,0.04,1.0,2.0,0.3,1400,3.2,145.2782
50.0,10.204081632653061,0.04,1.0,2.0,0.3,1400,3.2,138.81221
54.08163265306123,10.204081632653061,0.04,1.0,2.0,0.3,1400,3.2,138.81221
58.16326530612245,10.204081632653061,0.04,1.0,2.0,0.3,1400,3.2,138.81221
62.244897959183675,10.204081632653061,0.04,1.0,2.0,0.3,1400,3.2,138.81221
66.3265306122449,10.204081632653061,0.04,1.0,2.0,0.3,1400,3.2,138.81221
70.40816326530611,10.204081632653061,0.04,1.0,2.0,0.3,1400,3.2,138.81221
74.48979591836735,10.204081632653061,0.04,1.0,2.0,0.3,1400,3.2,138.81221
78.57142857142857,10.204081632653061,0.04,1.0,2.0,0.3,1400,3.2,138.81221
82.65306122448979,10.204081632653061,0.04,1.0,2.0,0.3,1400,3.2,138.81221
86.73469387755102,10.204081632653061,0.04,1.0,2.0,0.3,1400,3.2,138.81221
90.81632653061224,10.204081632653061,0.04,1.0,2.0,0.3,1400,3.2,138.81221
94.89795918367346,10.204081632653061,0.04,1.0,2.0,0.3,1400,3.2,138.81221
98.9795918367347,10.204081632653061,0.04,1.0,2.0,0.3,1400,3.2,138.81221
103.06122448979592,10.204081632653061,0.04,1.0,2.0,0.3,1400,3.2,138.81221
107.14285714285714,10.204081632653061,0.04,1.0,2.0,0.3,1400,3.2,138.81221
111.22448979591837,10.204081632653061,0.04,1.0,2.0,0.3,1400,3.2,138.81221
115.3061224489796,10.204081632653061,0.04,1.0,2.0,0.3,1400,3.2,138.81221
119.38775510204081,10.204081632653061,0.04,1.0,2.0,0.3,1400,3.2,138.81221
123.46938775510205,10.204081632653061,0.04,1.0,2.0,0.3,1400,3.2,138.81221
127.55102040816327,10.204081632653061,0.04,1.0,2.0,0.3,1400,3.2,138.81221
131.6326530612245,10.204081632653061,0.04,1.0,2.0,0.3,1400,3.2,138.81221
135.71428571428572,10.204081632653061,0.04,1.0,2.0,0.3,1400,3.2,138.81221
139.79591836734693,10.204081632653061,0.04,1.0,2.0,0.3,1400,3.2,138.81221
143.87755102040816,10.204081632653061,0.04,1.0,2.0,0.3,1400,3.2,138.81221
147.9591836734694,10.204081632653061,0.04,1.0,2.0,0.3,1400,3.2,138.81221
152.0408163265306,10.204081632653061,0.04,1.0,2.0,0.3,1400,3.2,138.81221
156.12244897959184,10.204081632653061,0.04,1.0,2.0,0.3,1400,3.2,138.81221
160.20408163265307,10.204081632653061,0.04,1.0,2.0,0.3,1400,3.2,138.81221
164.28571428571428,10.204081632653061,0.04,1.0,2.0,0.3,1400,3.2,138.81221
168.3673469387755,10.204081632653061,0.04,1.0,2.0,0.3,1400,3.2,138.81221
172.44897959183675,10.204081632653061,0.04,1.0,2.0,0.3,1400,3.2,138.81221
176.53061224489795,10.204081632653061,0.04,1.0,2.0,0.3,1400,3.2,138.81221
180.6122448979592,10.204081632653061,0.04,1.0,2.0,0.3,1400,3.2,138.81221
184.69387755102042,10.204081632653061,0.04,1.0,2.0,0.3,1400,3.2,138.81221
188.77551020408163,10.204081632653061,0.04,1.0,2.0,0.3,1400,3.2,145.4361
192.85714285714286,10.204081632653061,0.04,1.0,2.0,0.3,1400,3.2,145.4361
196.9387755102041,10.204081632653061,0.04,1.0,2.0,0.3,1400,3.2,145.4361
201.0204081632653,10.204081632653061,0.04,1.0,2.0,0.3,1400,3.2,145.4361
205.10204081632654,10.204081632653061,0.04,1.0,2.0,0.3,1400,3.2,145.4361
209.18367346938777,10.204081632653061,0.04,1.0,2.0,0.3,1400,3.2,145.4361
213.26530612244898,10.204081632653061,0.04,1.0,2.0,0.3,1400,3.2,145.2782
217.3469387755102,10.204081632653061,0.04,1.0,2.0,0.3,1400,3.2,145.2782
221.42857142857144,10.204081632653061,0.04,1.0,2.0,0.3,1400,3.2,145.2782
225.51020408163265,10.204081632653061,0.04,1.0,2.0,0.3,1400,3.2,145.2782
229.59183673469389,10.204081632653061,0.04,1.0,2.0,0.3,1400,3.2,145.2782
233.67346938775512,10.204081632653061,0.04,1.0,2.0,0.3,1400,3.2,145.2782
237.75510204081633,10.204081632653061,0.04,1.0,2.0,0.3,1400,3.2,145.2782
241.83673469387756,10.204081632653061,0.04,1.0,2.0,0.3,1400,3.2,145.2782
245.9183673469388,10.204081632653061,0.04,1.0,2.0,0.3,1400,3.2,145.2782
250.0,10.204081632653061,0.04,1.0,2.0,0.3,1400,3.2,145.2782
50.0,10.612244897959183,0.04,1.0,2.0,0.3,1400,3.2,138.81221
54.08163265306123,10.612244897959183,0.04,1.0,2.0,0.3,1400,3.2,138.81221
58.16326530612245,10.612244897959183,0.04,1.0,2.0,0.3,1400,3.2,138.81221
62.244897959183675,10.612244897959183,0.04,1.0,2.0,0.3,1400,3.2,138.81221
66.3265306122449,10.612244897959183,0.04,1.0,2.0,0.3,1400,3.2,138.81221
70.40816326530611,10.612244897959183,0.04,1.0,2.0,0.3,1400,3.2,138.81221
74.48979591836735,10.612244897959183,0.04,1.0,2.0,0.3,1400,3.2,138.81221
78.57142857142857,10.612244897959183,0.04,1.0,2.0,0.3,1400,3.2,138.81221
82.65306122448979,10.612244897959183,0.04,1.0,2.0,0.3,1400,3.2,138.81221
86.73469387755102,10.612244897959183,0.04,1.0,2.0,0.3,1400,3.2,138.81221
90.81632653061224,10.612244897959183,0.04,1.0,2.0,0.3,1400,3.2,138.81221
94.89795918367346,10.612244897959183,0.04,1.0,2.0,0.3,1400,3.2,138.81221
98.9795918367347,10.612244897959183,0.04,1.0,2.0,0.3,1400,3.2,138.81221
103.06122448979592,10.612244897959183,0.04,1.0,2.0,0.3,1400,3.2,138.81221
107.14285714285714,10.612244897959183,0.04,1.0,2.0,0.3,1400,3.2,138.81221
111.22448979591837,10.612244897959183,0.04,1.0,2.0,0.3,1400,3.2,138.81221
115.3061224489796,10.612244897959183,0.04,1.0,2.0,0.3,1400,3.2,138.81221
119.38775510204081,10.612244897959183,0.04,1.0,2.0,0.3,1400,3.2,138.81221
123.46938775510205,10.612244897959183,0.04,1.0,2.0,0.3,1400,3.2,138.81221
127.55102040816327,10.612244897959183,0.04,1.0,2.0,0.3,1400,3.2,138.81221
131.6326530612245,10.612244897959183,0.04,1.0,2.0,0.3,1400,3.2,138.81221
135.71428571428572,10.612244897959183,0.04,1.0,2.0,0.3,1400,3.2,138.81221
139.79591836734693,10.612244897959183,0.04,1.0,2.0,0.3,1400,3.2,138.81221
143.87755102040816,10.612244897959183,0.04,1.0,2.0,0.3,1400,3.2,138.81221
147.9591836734694,10.612244897959183,0.04,1.0,2.0,0.3,1400,3.2,138.81221
152.0408163265306,10.612244897959183,0.04,1.0,2.0,0.3,1400,3.2,138.81221
156.12244897959184,10.612244897959183,0.04,1.0,2.0,0.3,1400,3.2,138.81221
160.20408163265307,10.612244897959183,0.04,1.0,2.0,0.3,1400,3.2,138.81221
164.28571428571428,10.612244897959183,0.04,1.0,2.0,0.3,1400,3.2,138.81221
168.3673469387755,10.612244897959183,0.04,1.0,2.0,0.3,1400,3.2,138.81221
172.44897959183675,10.612244897959183,0.04,1.0,2.0,0.3,1400,3.2,138.81221
176.53061224489795,10.612244897959183,0.04,1.0,2.0,0.3,1400,3.2,138.81221
180.6122448979592,10.612244897959183,0.04,1.0,2.0,0.3,1400,3.2,138.81221
184.69387755102042,10.612244897959183,0.04,1.0,2.0,0.3,1400,3.2,138.81221
188.77551020408163,10.612244897959183,0.04,1.0,2.0,0.3,1400,3.2,145.4361
192.85714285714286,10.612244897959183,0.04,1.0,2.0,0.3,1400,3.2,145.4361
196.9387755102041,10.612244897959183,0.04,1.0,2.0,0.3,1400,3.2,145.4361
201.0204081632653,10.612244897959183,0.04,1.0,2.0,0.3,1400,3.2,145.4361
205.10204081632654,10.612244897959183,0.04,1.0,2.0,0.3,1400,3.2,145.4361
209.18367346938777,10.612244897959183,0.04,1.0,2.0,0.3,1400,3.2,145.4361
213.26530612244898,10.612244897959183,0.04,1.0,2.0,0.3,1400,3.2,145.2782
217.3469387755102,10.612244897959183,0.04,1.0,2.0,0.3,1400,3.2,145.2782
221.42857142857144,10.612244897959183,0.04,1.0,2.0,0.3,1400,3.2,145.2782
225.51020408163265,10.612244897959183,0.04,1.0,2.0,0.3,1400,3.2,145.2782
229.59183673469389,10.612244897959183,0.04,1.0,2.0,0.3,1400,3.2,145.2782
233.67346938775512,10.612244897959183,0.04,1.0,2.0,0.3,1400,3.2,145.2782
237.75510204081633,10.612244897959183,0.04,1.0,2.0,0.3,1400,3.2,145.2782
241.83673469387756,10.612244897959183,0.04,1.0,2.0,0.3,1400,3.2,145.2782
245.9183673469388,10.612244897959183,0.04,1.0,2.0,0.3,1400,3.2,145.2782
250.0,10.612244897959183,0.04,1.0,2.0,0.3,1400,3.2,145.2782
50.0,11.020408163265307,0.04,1.0,2.0,0.3,1400,3.2,138.81221
54.08163265306123,11.020408163265307,0.04,1.0,2.0,0.3,1400,3.2,138.81221
58.16326530612245,11.020408163265307,0.04,1.0,2.0,0.3,1400,3.2,138.81221
62.244897959183675,11.020408163265307,0.04,1.0,2.0,0.3,1400,3.2,138.81221
66.3265306122449,11.020408163265307,0.04,1.0,2.0,0.3,1400,3.2,138.81221
70.40816326530611,11.020408163265307,0.04,1.0,2.0,0.3,1400,3.2,138.81221
74.48979591836735,11.020408163265307,0.04,1.0,2.0,0.3,1400,3.2,138.81221
78.57142857142857,11.020408163265307,0.04,1.0,2.0,0.3,1400,3.2,138.81221
82.65306122448979,11.020408163265307,0.04,1.0,2.0,0.3,1400,3.2,138.81221
86.73469387755102,11.020408163265307,0.04,1.0,2.0,0.3,1400,3.2,138.81221
90.81632653061224,11.020408163265307,0.04,1.0,2.0,0.3,1400,3.2,138.81221
94.89795918367346,11.020408163265307,0.04,1.0,2.0,0.3,1400,3.2,138.81221
98.9795918367347,11.020408163265307,0.04,1.0,2.0,0.3,1400,3.2,138.81221
103.06122448979592,11.020408163265307,0.04,1.0,2.0,0.3,1400,3.2,138.81221
107.14285714285714,11.020408163265307,0.04,1.0,2.0,0.3,1400,3.2,138.81221
111.22448979591837,11.020408163265307,0.04,1.0,2.0,0.3,1400,3.2,138.81221
115.3061224489796,11.020408163265307,0.04,1.0,2.0,0.3,1400,3.2,138.81221
119.38775510204081,11.020408163265307,0.04,1.0,2.0,0.3,1400,3.2,138.81221
123.46938775510205,11.020408163265307,0.04,1.0,2.0,0.3,1400,3.2,138.81221
127.55102040816327,11.020408163265307,0.04,1.0,2.0,0.3,1400,3.2,138.81221
131.6326530612245,11.020408163265307,0.04,1.0,2.0,0.3,1400,3.2,138.81221
135.71428571428572,11.020408163265307,0.04,1.0,2.0,0.3,1400,3.2,138.81221
139.79591836734693,11.020408163265307,0.04,1.0,2.0,0.3,1400,3.2,138.81221
143.87755102040816,11.020408163265307,0.04,1.0,2.0,0.3,1400,3.2,138.81221
147.9591836734694,11.020408163265307,0.04,1.0,2.0,0.3,1400,3.2,138.81221
152.0408163265306,11.020408163265307,0.04,1.0,2.0,0.3,1400,3.2,138.81221
156.12244897959184,11.020408163265307,0.04,1.0,2.0,0.3,1400,3.2,138.81221
160.20408163265307,11.020408163265307,0.04,1.0,2.0,0.3,1400,3.2,138.81221
164.28571428571428,11.020408163265307,0.04,1.0,2.0,0.3,1400,3.2,138.81221
168.3673469387755,11.020408163265307,0.04,1.0,2.0,0.3,1400,3.2,138.81221
172.44897959183675,11.020408163265307,0.04,1.0,2.0,0.3,1400,3.2,138.81221
176.53061224489795,11.020408163265307,0.04,1.0,2.0,0.3,1400,3.2,138.81221
180.6122448979592,11.020408163265307,0.04,1.0,2.0,0.3,1400,3.2,138.81221
184.69387755102042,11.020408163265307,0.04,1.0,2.0,0.3,1400,3.2,138.81221
188.77551020408163,11.020408163265307,0.04,1.0,2.0,0.3,1400,3.2,145.4361
192.85714285714286,11.020408163265307,0.04,1.0,2.0,0.3,1400,3.2,145.4361
196.9387755102041,11.020408163265307,0.04,1.0,2.0,0.3,1400,3.2,145.4361
201.0204081632653,11.020408163265307,0.04,1.0,2.0,0.3,1400,3.2,145.4361
205.10204081632654,11.020408163265307,0.04,1.0,2.0,0.3,1400,3.2,145.4361
209.18367346938777,11.020408163265307,0.04,1.0,2.0,0.3,1400,3.2,145.4361
213.26530612244898,11.020408163265307,0.04,1.0,2.0,0.3,1400,3.2,145.2782
217.3469387755102,11.020408163265307,0.04,1.0,2.0,0.3,1400,3.2,145.2782
221.42857142857144,11.020408163265307,0.04,1.0,2.0,0.3,1400,3.2,145.2782
225.51020408163265,11.020408163265307,0.04,1.0,2.0,0.3,1400,3.2,145.2782
229.59183673469389,11.020408163265307,0.04,1.0,2.0,0.3,1400,3.2,145.2782
233.67346938775512,11.020408163265307,0.04,1.0,2.0,0.3,1400,3.2,145.2782
237.75510204081633,11.020408163265307,0.04,1.0,2.0,0.3,1400,3.2,145.2782
241.83673469387756,11.020408163265307,0.04,1.0,2.0,0.3,1400,3.2,145.2782
245.9183673469388,11.020408163265307,0.04,1.0,2.0,0.3,1400,3.2,145.2782
250.0,11.020408163265307,0.04,1.0,2.0,0.3,1400,3.2,145.2782
50.0,11.428571428571429,0.04,1.0,2.0,0.3,1400,3.2,138.81221
54.08163265306123,11.428571428571429,0.04,1.0,2.0,0.3,1400,3.2,138.81221
58.16326530612245,11.428571428571429,0.04,1.0,2.0,0.3,1400,3.2,138.81221
62.244897959183675,11.428571428571429,0.04,1.0,2.0,0.3,1400,3.2,138.81221
66.3265306122449,11.428571428571429,0.04,1.0,2.0,0.3,1400,3.2,138.81221
70.40816326530611,11.428571428571429,0.04,1.0,2.0,0.3,1400,3.2,138.81221
74.48979591836735,11.428571428571429,0.04,1.0,2.0,0.3,1400,3.2,138.81221
78.57142857142857,11.428571428571429,0.04,1.0,2.0,0.3,1400,3.2,138.81221
82.65306122448979,11.428571428571429,0.04,1.0,2.0,0.3,1400,3.2,138.81221
86.73469387755102,11.428571428571429,0.04,1.0,2.0,0.3,1400,3.2,138.81221
90.81632653061224,11.428571428571429,0.04,1.0,2.0,0.3,1400,3.2,138.81221
94.89795918367346,11.428571428571429,0.04,1.0,2.0,0.3,1400,3.2,138.81221
98.9795918367347,11.428571428571429,0.04,1.0,2.0,0.3,1400,3.2,138.81221
103.06122448979592,11.428571428571429,0.04,1.0,2.0,0.3,1400,3.2,138.81221
107.14285714285714,11.428571428571429,0.04,1.0,2.0,0.3,1400,3.2,138.81221
111.22448979591837,11.428571428571429,0.04,1.0,2.0,0.3,1400,3.2,138.81221
115.3061224489796,11.428571428571429,0.04,1.0,2.0,0.3,1400,3.2,138.81221
119.38775510204081,11.428571428571429,0.04,1.0,2.0,0.3,1400,3.2,138.81221
123.46938775510205,11.428571428571429,0.04,1.0,2.0,0.3,1400,3.2,138.81221
127.55102040816327,11.428571428571429,0.04,1.0,2.0,0.3,1400,3.2,138.81221
131.6326530612245,11.428571428571429,0.04,1.0,2.0,0.3,1400,3.2,138.81221
135.71428571428572,11.428571428571429,0.04,1.0,2.0,0.3,1400,3.2,138.81221
139.79591836734693,11.428571428571429,0.04,1.0,2.0,0.3,1400,3.2,138.81221
143.87755102040816,11.428571428571429,0.04,1.0,2.0,0.3,1400,3.2,138.81221
147.9591836734694,11.428571428571429,0.04,1.0,2.0,0.3,1400,3.2,138.81221
152.0408163265306,11.428571428571429,0.04,1.0,2.0,0.3,1400,3.2,138.81221
156.12244897959184,11.428571428571429,0.04,1.0,2.0,0.3,1400,3.2,138.81221
160.20408163265307,11.428571428571429,0.04,1.0,2.0,0.3,1400,3.2,138.81221
164.28571428571428,11.428571428571429,0.04,1.0,2.0,0.3,1400,3.2,138.81221
168.3673469387755,11.428571428571429,0.04,1.0,2.0,0.3,1400,3.2,138.81221
172.44897959183675,11.428571428571429,0.04,1.0,2.0,0.3,1400,3.2,138.81221
176.53061224489795,11.428571428571429,0.04,1.0,2.0,0.3,1400,3.2,138.81221
180.6122448979592,11.428571428571429,0.04,1.0,2.0,0.3,1400,3.2,138.81221
184.69387755102042,11.428571428571429,0.04,1.0,2.0,0.3,1400,3.2,138.81221
188.77551020408163,11.428571428571429,0.04,1.0,2.0,0.3,1400,3.2,145.4361
192.85714285714286,11.428571428571429,0.04,1.0,2.0,0.3,1400,3.2,145.4361
196.9387755102041,11.428571428571429,0.04,1.0,2.0,0.3,1400,3.2,145.4361
201.0204081632653,11.428571428571429,0.04,1.0,2.0,0.3,1400,3.2,145.4361
205.10204081632654,11.428571428571429,0.04,1.0,2.0,0.3,1400,3.2,145.4361
209.18367346938777,11.428571428571429,0.04,1.0,2.0,0.3,1400,3.2,145.4361
213.26530612244898,11.428571428571429,0.04,1.0,2.0,0.3,1400,3.2,145.2782
217.3469387755102,11.428571428571429,0.04,1.0,2.0,0.3,1400,3.2,145.2782
221.42857142857144,11.428571428571429,0.04,1.0,2.0,0.3,1400,3.2,145.2782
225.51020408163265,11.428571428571429,0.04,1.0,2.0,0.3,1400,3.2,145.2782
229.59183673469389,11.428571428571429,0.04,1.0,2.0,0.3,1400,3.2,145.2782
233.67346938775512,11.428571428571429,0.04,1.0,2.0,0.3,1400,3.2,145.2782
237.75510204081633,11.428571428571429,0.04,1.0,2.0,0.3,1400,3.2,145.2782
241.83673469387756,11.428571428571429,0.04,1.0,2.0,0.3,1400,3.2,145.2782
245.9183673469388,11.428571428571429,0.04,1.0,2.0,0.3,1400,3.2,145.2782
250.0,11.428571428571429,0.04,1.0,2.0,0.3,1400,3.2,145.2782
50.0,11.83673469387755,0.04,1.0,2.0,0.3,1400,3.2,138.81221
54.08163265306123,11.83673469387755,0.04,1.0,2.0,0.3,1400,3.2,138.81221
58.16326530612245,11.83673469387755,0.04,1.0,2.0,0.3,1400,3.2,138.81221
62.244897959183675,11.83673469387755,0.04,1.0,2.0,0.3,1400,3.2,138.81221
66.3265306122449,11.83673469387755,0.04,1.0,2.0,0.3,1400,3.2,138.81221
70.40816326530611,11.83673469387755,0.04,1.0,2.0,0.3,1400,3.2,138.81221
74.48979591836735,11.83673469387755,0.04,1.0,2.0,0.3,1400,3.2,138.81221
78.57142857142857,11.83673469387755,0.04,1.0,2.0,0.3,1400,3.2,138.81221
82.65306122448979,11.83673469387755,0.04,1.0,2.0,0.3,1400,3.2,138.81221
86.73469387755102,11.83673469387755,0.04,1.0,2.0,0.3,1400,3.2,138.81221
90.81632653061224,11.83673469387755,0.04,1.0,2.0,0.3,1400,3.2,138.81221
94.89795918367346,11.83673469387755,0.04,1.0,2.0,0.3,1400,3.2,138.81221
98.9795918367347,11.83673469387755,0.04,1.0,2.0,0.3,1400,3.2,138.81221
103.06122448979592,11.83673469387755,0.04,1.0,2.0,0.3,1400,3.2,138.81221
107.14285714285714,11.83673469387755,0.04,1.0,2.0,0.3,1400,3.2,138.81221
111.22448979591837,11.83673469387755,0.04,1.0,2.0,0.3,1400,3.2,138.81221
115.3061224489796,11.83673469387755,0.04,1.0,2.0,0.3,1400,3.2,138.81221
119.38775510204081,11.83673469387755,0.04,1.0,2.0,0.3,1400,3.2,138.81221
123.46938775510205,11.83673469387755,0.04,1.0,2.0,0.3,1400,3.2,138.81221
127.55102040816327,11.83673469387755,0.04,1.0,2.0,0.3,1400,3.2,138.81221
131.6326530612245,11.83673469387755,0.04,1.0,2.0,0.3,1400,3.2,138.81221
135.71428571428572,11.83673469387755,0.04,1.0,2.0,0.3,1400,3.2,138.81221
139.79591836734693,11.83673469387755,0.04,1.0,2.0,0.3,1400,3.2,138.81221
143.87755102040816,11.83673469387755,0.04,1.0,2.0,0.3,1400,3.2,138.81221
147.9591836734694,11.83673469387755,0.04,1.0,2.0,0.3,1400,3.2,138.81221
152.0408163265306,11.83673469387755,0.04,1.0,2.0,0.3,1400,3.2,138.81221
156.12244897959184,11.83673469387755,0.04,1.0,2.0,0.3,1400,3.2,138.81221
160.20408163265307,11.83673469387755,0.04,1.0,2.0,0.3,1400,3.2,138.81221
164.28571428571428,11.83673469387755,0.04,1.0,2.0,0.3,1400,3.2,138.81221
168.3673469387755,11.83673469387755,0.04,1.0,2.0,0.3,1400,3.2,138.81221
172.44897959183675,11.83673469387755,0.04,1.0,2.0,0.3,1400,3.2,138.81221
176.53061224489795,11.83673469387755,0.04,1.0,2.0,0.3,1400,3.2,138.81221
180.6122448979592,11.83673469387755,0.04,1.0,2.0,0.3,1400,3.2,138.81221
184.69387755102042,11.83673469387755,0.04,1.0,2.0,0.3,1400,3.2,138.81221
188.77551020408163,11.83673469387755,0.04,1.0,2.0,0.3,1400,3.2,145.4361
192.85714285714286,11.83673469387755,0.04,1.0,2.0,0.3,1400,3.2,145.4361
196.9387755102041,11.83673469387755,0.04,1.0,2.0,0.3,1400,3.2,145.4361
201.0204081632653,11.83673469387755,0.04,1.0,2.0,0.3,1400,3.2,145.4361
205.10204081632654,11.83673469387755,0.04,1.0,2.0,0.3,1400,3.2,145.4361
209.18367346938777,11.83673469387755,0.04,1.0,2.0,0.3,1400,3.2,145.4361
213.26530612244898,11.83673469387755,0.04,1.0,2.0,0.3,1400,3.2,145.2782
217.3469387755102,11.83673469387755,0.04,1.0,2.0,0.3,1400,3.2,145.2782
221.42857142857144,11.83673469387755,0.04,1.0,2.0,0.3,1400,3.2,145.2782
225.51020408163265,11.83673469387755,0.04,1.0,2.0,0.3,1400,3.2,145.2782
229.59183673469389,11.83673469387755,0.04,1.0,2.0,0.3,1400,3.2,145.2782
233.67346938775512,11.83673469387755,0.04,1.0,2.0,0.3,1400,3.2,145.2782
237.75510204081633,11.83673469387755,0.04,1.0,2.0,0.3,1400,3.2,145.2782
241.83673469387756,11.83673469387755,0.04,1.0,2.0,0.3,1400,3.2,145.2782
245.9183673469388,11.83673469387755,0.04,1.0,2.0,0.3,1400,3.2,145.2782
250.0,11.83673469387755,0.04,1.0,2.0,0.3,1400,3.2,145.2782
50.0,12.244897959183675,0.04,1.0,2.0,0.3,1400,3.2,138.81221
54.08163265306123,12.244897959183675,0.04,1.0,2.0,0.3,1400,3.2,138.81221
58.16326530612245,12.244897959183675,0.04,1.0,2.0,0.3,1400,3.2,138.81221
62.244897959183675,12.244897959183675,0.04,1.0,2.0,0.3,1400,3.2,138.81221
66.3265306122449,12.244897959183675,0.04,1.0,2.0,0.3,1400,3.2,138.81221
70.40816326530611,12.244897959183675,0.04,1.0,2.0,0.3,1400,3.2,138.81221
74.48979591836735,12.244897959183675,0.04,1.0,2.0,0.3,1400,3.2,138.81221
78.57142857142857,12.244897959183675,0.04,1.0,2.0,0.3,1400,3.2,138.81221
82.65306122448979,12.244897959183675,0.04,1.0,2.0,0.3,1400,3.2,138.81221
86.73469387755102,12.244897959183675,0.04,1.0,2.0,0.3,1400,3.2,138.81221
90.81632653061224,12.244897959183675,0.04,1.0,2.0,0.3,1400,3.2,138.81221
94.89795918367346,12.244897959183675,0.04,1.0,2.0,0.3,1400,3.2,138.81221
98.9795918367347,12.244897959183675,0.04,1.0,2.0,0.3,1400,3.2,138.81221
103.06122448979592,12.244897959183675,0.04,1.0,2.0,0.3,1400,3.2,138.81221
107.14285714285714,12.244897959183675,0.04,1.0,2.0,0.3,1400,3.2,138.81221
111.22448979591837,12.244897959183675,0.04,1.0,2.0,0.3,1400,3.2,138.81221
115.3061224489796,12.244897959183675,0.04,1.0,2.0,0.3,1400,3.2,138.81221
119.38775510204081,12.244897959183675,0.04,1.0,2.0,0.3,1400,3.2,138.81221
123.46938775510205,12.244897959183675,0.04,1.0,2.0,0.3,1400,3.2,138.81221
127.55102040816327,12.244897959183675,0.04,1.0,2.0,0.3,1400,3.2,138.81221
131.6326530612245,12.244897959183675,0.04,1.0,2.0,0.3,1400,3.2,138.81221
135.71428571428572,12.244897959183675,0.04,1.0,2.0,0.3,1400,3.2,138.81221
139.79591836734693,12.244897959183675,0.04,1.0,2.0,0.3,1400,3.2,138.81221
143.87755102040816,12.244897959183675,0.04,1.0,2.0,0.3,1400,3.2,138.81221
147.9591836734694,12.244897959183675,0.04,1.0,2.0,0.3,1400,3.2,138.81221
152.0408163265306,12.244897959183675,0.04,1.0,2.0,0.3,1400,3.2,138.81221
156.12244897959184,12.244897959183675,0.04,1.0,2.0,0.3,1400,3.2,138.81221
160.20408163265307,12.244897959183675,0.04,1.0,2.0,0.3,1400,3.2,138.81221
164.28571428571428,12.244897959183675,0.04,1.0,2.0,0.3,1400,3.2,138.81221
168.3673469387755,12.244897959183675,0.04,1.0,2.0,0.3,1400,3.2,138.81221
172.44897959183675,12.244897959183675,0.04,1.0,2.0,0.3,1400,3.2,138.81221
176.53061224489795,12.244897959183675,0.04,1.0,2.0,0.3,1400,3.2,138.81221
180.6122448979592,12.244897959183675,0.04,1.0,2.0,0.3,1400,3.2,138.81221
184.69387755102042,12.244897959183675,0.04,1.0,2.0,0.3,1400,3.2,138.81221
188.77551020408163,12.244897959183675,0.04,1.0,2.0,0.3,1400,3.2,145.4361
192.85714285714286,12.244897959183675,0.04,1.0,2.0,0.3,1400,3.2,145.4361
196.9387755102041,12.244897959183675,0.04,1.0,2.0,0.3,1400,3.2,145.4361
201.0204081632653,12.244897959183675,0.04,1.0,2.0,0.3,1400,3.2,145.4361
205.10204081632654,12.244897959183675,0.04,1.0,2.0,0.3,1400,3.2,145.4361
209.18367346938777,12.244897959183675,0.04,1.0,2.0,0.3,1400,3.2,145.4361
213.26530612244898,12.244897959183675,0.04,1.0,2.0,0.3,1400,3.2,145.2782
217.3469387755102,12.244897959183675,0.04,1.0,2.0,0.3,1400,3.2,145.2782
221.42857142857144,12.244897959183675,0.04,1.0,2.0,0.3,1400,3.2,145.2782
225.51020408163265,12.244897959183675,0.04,1.0,2.0,0.3,1400,3.2,145.2782
229.59183673469389,12.244897959183675,0.04,1.0,2.0,0.3,1400,3.2,145.2782
233.67346938775512,12.244897959183675,0.04,1.0,2.0,0.3,1400,3.2,145.2782
237.75510204081633,12.244897959183675,0.04,1.0,2.0,0.3,1400,3.2,145.2782
241.83673469387756,12.244897959183675,0.04,1.0,2.0,0.3,1400,3.2,145.2782
245.9183673469388,12.244897959183675,0.04,1.0,2.0,0.3,1400,3.2,145.2782
250.0,12.244897959183675,0.04,1.0,2.0,0.3,1400,3.2,145.2782
50.0,12.653061224489797,0.04,1.0,2.0,0.3,1400,3.2,138.81221
54.08163265306123,12.653061224489797,0.04,1.0,2.0,0.3,1400,3.2,138.81221
58.16326530612245,12.653061224489797,0.04,1.0,2.0,0.3,1400,3.2,138.81221
62.244897959183675,12.653061224489797,0.04,1.0,2.0,0.3,1400,3.2,138.81221
66.3265306122449,12.653061224489797,0.04,1.0,2.0,0.3,1400,3.2,138.81221
70.40816326530611,12.653061224489797,0.04,1.0,2.0,0.3,1400,3.2,138.81221
74.48979591836735,12.653061224489797,0.04,1.0,2.0,0.3,1400,3.2,138.81221
78.57142857142857,12.653061224489797,0.04,1.0,2.0,0.3,1400,3.2,138.81221
82.65306122448979,12.653061224489797,0.04,1.0,2.0,0.3,1400,3.2,138.81221
86.73469387755102,12.653061224489797,0.04,1.0,2.0,0.3,1400,3.2,138.81221
90.81632653061224,12.653061224489797,0.04,1.0,2.0,0.3,1400,3.2,138.81221
